"","Datetime","Easting","Northing","Depth","Magnitude","Date"
"1460","15/12/2017 20:55:43",248563,592639,3,0.778767,"2017-12-15"
"1461","21/12/2017 19:38:59",264113,583170,3,1.03426,"2017-12-21"
"1462","22/12/2017 19:40:28",245850,598598,3,1.66058,"2017-12-22"
"1463","22/12/2017 20:06:12",245736,597594,3,0.358491,"2017-12-22"
"1464","24/12/2017 17:49:51",251377,591915,3,0.671731,"2017-12-24"
"1465","25/12/2017 12:52:27",254752,589980,3,0.681777,"2017-12-25"
"1466","28/12/2017 14:00:31",254685,589979,3,1.25146,"2017-12-28"
"1467","29/12/2017 23:15:49",246135,597601,3,1.43183,"2017-12-29"
"1468","01/01/2018 14:46:51",254818,589982,3,0.822382,"2018-01-01"
"1469","08/01/2018 14:00:52",245789,598263,3,3.43469,"2018-01-08"
"1470","09/01/2018 15:46:50",245873,597374,3,0.680083,"2018-01-09"
"1471","17/01/2018 04:37:39",235804,582277,3,0.981027,"2018-01-17"
"1472","20/01/2018 08:19:22",235939,582168,3,0.93106,"2018-01-20"
"1473","22/01/2018 07:23:18",242068,583166,3,0.862273,"2018-01-22"
"1474","22/01/2018 15:42:18",255309,585650,3,0.537861,"2018-01-22"
"1475","31/01/2018 13:11:04",254016,586848,3,1.58846,"2018-01-31"
"1476","05/02/2018 23:50:00",246579,595272,3,0.437586,"2018-02-05"
"1477","07/02/2018 20:07:26",246800,590712,3,0.220069,"2018-02-07"
"1478","08/02/2018 15:25:31",245849,595147,3,2.03768,"2018-02-08"
"1479","10/02/2018 09:58:40",243336,583189,3,1.65568,"2018-02-10"
"1480","11/02/2018 16:54:57",247871,590510,3,2.16064,"2018-02-11"
"1481","12/02/2018 10:44:53",243310,599107,3,0.922629,"2018-02-12"
"1482","17/02/2018 08:17:30",245389,605380,3,0.987448,"2018-02-17"
"1483","18/02/2018 01:26:54",246648,595162,3,1.00086,"2018-02-18"
"1484","18/02/2018 14:05:19",258196,584932,3,0.49647,"2018-02-18"
"1485","20/02/2018 18:28:05",251247,578443,3,0.378572,"2018-02-20"
"1486","01/03/2018 13:03:37",247550,589836,3,1.34551,"2018-03-01"
"1487","01/03/2018 21:34:26",246467,594157,3,0.916779,"2018-03-01"
"1488","08/03/2018 12:25:35",259149,571705,3,0.719835,"2018-03-08"
"1489","09/03/2018 16:35:09",259307,582952,3,0.502995,"2018-03-09"
"1490","10/03/2018 04:13:06",253223,592954,3,1.31579,"2018-03-10"
"1491","25/03/2018 11:09:49",247748,589951,3,1.64086,"2018-03-25"
"1492","25/03/2018 14:29:49",246411,593599,3,0.116567,"2018-03-25"
"1493","25/03/2018 15:54:16",239651,602714,3,1.49479,"2018-03-25"
"1494","27/03/2018 20:14:59",249270,587198,3,0.690482,"2018-03-27"
"1495","31/03/2018 06:44:04",241060,583482,3,1.22207,"2018-03-31"
"1496","01/04/2018 03:13:08",245151,596803,3,0.619502,"2018-04-01"
"1497","04/04/2018 03:35:41",245784,595034,3,0.901809,"2018-04-04"
"1498","07/04/2018 07:17:49",216172,592116,3,1.67334,"2018-04-07"
"1499","07/04/2018 08:25:06",217523,590798,3,1.03984,"2018-04-07"
"1500","08/04/2018 17:38:41",241439,603191,3,0.451326,"2018-04-08"
"1501","10/04/2018 15:48:31",258753,599305,3,0.916655,"2018-04-10"
"1502","13/04/2018 21:31:35",245706,599152,3,2.81124,"2018-04-13"
"1503","16/04/2018 00:57:12",243250,580627,3,0.557318,"2018-04-16"
"1504","18/04/2018 03:24:34",253301,592399,3,0.0943714,"2018-04-18"
"1505","19/04/2018 09:33:08",253788,588179,3,0.501921,"2018-04-19"
"1506","06/05/2018 16:39:07",247752,589728,3,1.56579,"2018-05-06"
"1507","12/05/2018 16:06:47",246672,597389,3,0.7164,"2018-05-12"
"1508","16/05/2018 16:54:21",258112,588827,3,0.685454,"2018-05-16"
"1509","19/05/2018 13:05:28",255905,585885,3,0.783305,"2018-05-19"
"1510","21/05/2018 23:27:49",248694,599543,3,1.63178,"2018-05-21"
"1511","04/06/2018 23:01:02",129491,508554,3,2.47446,"2018-06-04"
"1512","05/06/2018 02:12:33",233927,594824,3,0.537479,"2018-06-05"
"1513","06/06/2018 19:07:22",238845,584110,3,0.716672,"2018-06-06"
"1514","14/06/2018 23:58:21",254349,590083,3,0.668932,"2018-06-14"
"1515","21/06/2018 16:43:36",242610,582730,3,0.606926,"2018-06-21"
"1516","27/06/2018 14:32:53",243319,580517,3,1.61879,"2018-06-27"
"1517","07/07/2018 03:55:58",255787,578758,3,0.992052,"2018-07-07"
"1518","07/07/2018 11:10:40",255919,578872,3,0.624075,"2018-07-07"
"1519","11/07/2018 13:52:11",252606,587264,3,1.08598,"2018-07-11"
"1520","11/07/2018 23:14:34",241578,584381,3,0.218748,"2018-07-11"
"1521","13/07/2018 08:05:05",249715,574739,3,1.13986,"2018-07-13"
"1522","14/07/2018 08:39:26",245328,598031,3,0.272782,"2018-07-14"
"1523","17/07/2018 09:53:57",245540,525684,3,2.00244,"2018-07-17"
"1524","19/07/2018 21:45:35",243580,580856,3,0.549896,"2018-07-19"
"1525","26/07/2018 22:28:11",235965,572707,3,0.662719,"2018-07-26"
"1526","28/07/2018 03:09:48",244514,591671,3,0.921563,"2018-07-28"
"1527","29/07/2018 00:57:56",252923,568347,3,0.799341,"2018-07-29"
"1528","29/07/2018 08:50:41",248563,599429,3,0.883042,"2018-07-29"
"1529","05/08/2018 23:35:10",250075,586991,3,0.32272,"2018-08-05"
"1530","06/08/2018 07:30:37",248109,588511,3,0.470094,"2018-08-06"
"1531","06/08/2018 16:15:23",243511,580966,3,0.947256,"2018-08-06"
"1532","08/08/2018 02:55:29",254138,593864,3,1.92917,"2018-08-08"
"1533","09/08/2018 08:01:55",254267,594089,3,1.83113,"2018-08-09"
"1534","13/08/2018 13:48:37",251931,581017,3,0.679933,"2018-08-13"
"1535","22/08/2018 14:36:00",245957,599936,3,0.502138,"2018-08-22"
"1536","14/09/2018 21:07:03",252406,583921,3,0.765224,"2018-09-14"
"1537","15/09/2018 06:32:19",249382,578072,3,0.536821,"2018-09-15"
"1538","16/09/2018 00:07:42",256111,517878,3,1.127,"2018-09-16"
"1539","17/09/2018 14:01:37",249382,578072,3,1.20813,"2018-09-17"
"1540","17/09/2018 17:29:25",243223,600218,3,0.59096,"2018-09-17"
"1541","18/09/2018 02:23:00",233595,590700,3,0.736634,"2018-09-18"
"1542","20/09/2018 20:24:53",246683,575793,3,0.519056,"2018-09-20"
"1543","26/09/2018 15:49:55",250931,584225,3,0.812598,"2018-09-26"
"1544","10/10/2018 07:50:44",244691,596461,3,0.53691,"2018-10-10"
"1545","10/10/2018 14:00:50",244558,596458,3,0.538023,"2018-10-10"
"1546","14/10/2018 12:15:20",249066,590756,3,0.581092,"2018-10-14"
"1547","16/10/2018 10:31:38",253164,586051,3,1.10794,"2018-10-16"
"1548","20/10/2018 04:53:26",254136,593975,3,0.785316,"2018-10-20"
"1549","23/10/2018 14:10:54",251460,591137,3,0.810741,"2018-10-23"
"1550","29/10/2018 15:37:46",240485,600725,3,0.758178,"2018-10-29"
"1551","07/11/2018 00:23:25",251908,582129,3,0.803533,"2018-11-07"
"1552","09/11/2018 15:41:12",241055,598620,3,1.60955,"2018-11-09"
"1553","16/11/2018 01:40:27",253102,585827,3,0.822859,"2018-11-16"
"1554","16/11/2018 05:16:03",251925,567993,3,1.21896,"2018-11-16"
"1555","25/11/2018 09:29:48",239642,599486,3,0.581575,"2018-11-25"
"1556","25/11/2018 19:37:37",243414,600667,3,1.57888,"2018-11-25"
"1557","29/11/2018 02:54:19",237279,597552,3,0.851437,"2018-11-29"
"1558","02/12/2018 10:09:38",246829,585703,3,0.893383,"2018-12-02"
"1559","05/12/2018 06:40:02",251126,594470,3,0.406803,"2018-12-05"
"1560","11/12/2018 20:50:11",237033,588532,3,0.591898,"2018-12-11"
"1561","17/12/2018 14:08:59",250906,588789,3,0.397317,"2018-12-17"
"1562","19/12/2018 18:55:17",233730,590591,3,0.953689,"2018-12-19"
"1563","22/12/2018 04:54:11",247621,589615,3,1.22079,"2018-12-22"
"1564","23/12/2018 15:08:06",237486,597111,3,0.542802,"2018-12-23"
"1565","23/12/2018 23:16:04",244649,584438,3,1.30545,"2018-12-23"
"1566","07/01/2019 11:12:49",253822,570257,3,1.28689,"2019-01-07"
"1567","09/01/2019 02:44:36",258025,567896,1,1.01036,"2019-01-09"
"1568","19/01/2019 00:00:54",258977,576600,3,0.601662,"2019-01-19"
"1569","01/02/2019 20:41:03",244443,584768,3,1.01114,"2019-02-01"
"1570","07/02/2019 13:33:16",243353,596770,3,0.698895,"2019-02-07"
"1571","09/02/2019 20:54:14",245953,600158,3,0.882142,"2019-02-09"
"1572","10/02/2019 10:12:51",240068,601720,3,0.280943,"2019-02-10"
"1573","16/02/2019 19:22:59",245263,597919,3,1.37385,"2019-02-16"
"1574","19/02/2019 12:15:27",251809,590365,3,1.55718,"2019-02-19"
"1575","22/02/2019 23:55:34",236371,599986,3,0.772631,"2019-02-22"
"1576","24/02/2019 19:38:53",246506,595605,3,0.396396,"2019-02-24"
"1577","28/02/2019 23:16:08",237613,597447,3,1.5571,"2019-02-28"
"1578","02/03/2019 11:37:13",252679,593500,3,0.409793,"2019-03-02"
"1579","04/03/2019 15:11:05",256823,586684,3,0.801276,"2019-03-04"
"1580","11/03/2019 23:00:36",246713,598725,3,0.390296,"2019-03-11"
"1581","17/03/2019 19:11:42",237349,597331,3,0.838764,"2019-03-17"
"1582","29/03/2019 13:37:21",239321,598812,3,1.50324,"2019-03-29"
"1583","30/03/2019 01:51:36",254204,593865,3,0.508697,"2019-03-30"
"1584","03/04/2019 15:28:52",221880,627145,0,2.1,"2019-04-03"
"1585","07/04/2019 07:07:34",246013,593480,3,0.934246,"2019-04-07"
"1586","09/04/2019 19:26:30",251733,600717,3,1.37061,"2019-04-09"
"1587","10/04/2019 04:40:11",251416,576665,3,1.44349,"2019-04-10"
"1588","15/04/2019 07:03:43",235632,588508,3,1.56197,"2019-04-15"
"1589","16/04/2019 02:15:07",240866,583144,3,0.878739,"2019-04-16"
"1590","21/04/2019 21:55:41",246235,595822,3,0.901397,"2019-04-21"
"1591","25/04/2019 19:27:06",244318,591444,3,1.82849,"2019-04-25"
"1592","03/05/2019 18:21:19",243194,594541,3,1.00545,"2019-05-03"
"1593","05/05/2019 08:01:52",244885,593236,3,0.915332,"2019-05-05"
"1594","08/05/2019 08:50:23",245453,605492,3,1.04191,"2019-05-08"
"1595","11/05/2019 02:01:16",237282,597330,3,0.480116,"2019-05-11"
"1596","11/05/2019 10:26:39",237147,597439,3,0.529332,"2019-05-11"
"1597","11/05/2019 13:27:31",251364,592583,3,1.30301,"2019-05-11"
"1598","18/05/2019 15:13:36",257602,590820,3,0.754891,"2019-05-18"
"1599","19/05/2019 03:47:23",245087,593129,3,0.6015,"2019-05-19"
"1600","19/05/2019 17:38:33",248763,592642,3,0.797126,"2019-05-19"
"1601","19/05/2019 22:42:12",248765,592531,3,0.992149,"2019-05-19"
"1602","20/05/2019 00:49:43",240196,583244,3,0.514166,"2019-05-20"
"1603","22/05/2019 03:49:00",239268,594247,3,3.36147,"2019-05-22"
"1604","23/05/2019 01:52:09",240329,583246,3,0.926766,"2019-05-23"
"1605","23/05/2019 02:10:38",240396,583247,3,1.11405,"2019-05-23"
"1606","24/05/2019 14:48:21",237214,597440,3,0.837379,"2019-05-24"
"1607","28/05/2019 14:20:20",244949,596911,3,1.14094,"2019-05-28"
"1608","02/06/2019 18:54:18",258357,589834,3,0.640841,"2019-06-02"
"1609","09/06/2019 05:00:15",246946,593498,3,2.50504,"2019-06-09"
"1610","09/06/2019 05:34:30",246811,593607,3,0.887762,"2019-06-09"
"1611","13/06/2019 13:37:35",251380,591804,3,1.91369,"2019-06-13"
"1612","14/06/2019 14:39:10",233595,590700,3,0.896383,"2019-06-14"
"1613","25/06/2019 16:09:31",240801,583032,3,0.938118,"2019-06-25"
"1614","29/06/2019 22:04:22",238173,584321,3,0.659618,"2019-06-29"
"1615","30/06/2019 14:17:19",246788,573792,3,1.13908,"2019-06-30"
"1616","03/07/2019 01:38:57",242486,582172,3,1.01158,"2019-07-03"
"1617","06/07/2019 01:48:42",247873,590399,3,0.907014,"2019-07-06"
"1618","07/07/2019 15:39:42",255382,588546,3,1.14065,"2019-07-07"
"1619","07/07/2019 22:13:32",255585,588439,3,0.38174,"2019-07-07"
"1620","11/07/2019 16:45:44",246809,593718,3,0.603454,"2019-07-11"
"1621","12/07/2019 16:53:19",249570,595664,3,0.848543,"2019-07-12"
"1622","14/07/2019 06:54:39",238616,585776,3,1.19394,"2019-07-14"
"1623","20/07/2019 07:35:45",253860,587958,3,0.764822,"2019-07-20"
"1624","20/07/2019 07:40:48",253860,587958,3,1.08163,"2019-07-20"
"1625","21/07/2019 08:48:58",241063,587044,3,0.279059,"2019-07-21"
"1626","28/07/2019 04:36:27",260020,590093,3,0.645435,"2019-07-28"
"1627","03/08/2019 11:11:56",247871,593961,3,1.29102,"2019-08-03"
"1628","03/08/2019 20:03:53",252469,597281,3,1.09999,"2019-08-03"
"1629","04/08/2019 10:26:29",218150,578563,3,0.73334,"2019-08-04"
"1630","04/08/2019 10:59:05",239783,591474,3,0.48207,"2019-08-04"
"1631","06/08/2019 23:56:13",252271,584029,3,0.999988,"2019-08-06"
"1632","12/08/2019 04:23:07",244227,592779,3,1.03554,"2019-08-12"
"1633","18/08/2019 01:07:36",250068,587325,3,0.980439,"2019-08-18"
"1634","21/08/2019 03:40:35",254911,588759,3,0.598623,"2019-08-21"
"1635","28/08/2019 14:38:54",238386,595122,3,0.360022,"2019-08-28"
"1636","31/08/2019 04:16:05",256145,577653,3,0.397345,"2019-08-31"
"1637","09/09/2019 07:45:23",246031,596041,3,1.52814,"2019-09-09"
"1638","20/09/2019 22:59:31",255338,574630,3,0.387637,"2019-09-20"
"1639","06/10/2019 01:33:26",244691,592899,3,1.01939,"2019-10-06"
"1640","06/10/2019 20:17:00",256524,591353,3,1.55197,"2019-10-06"
"1641","08/10/2019 18:19:32",248006,586950,3,0.428906,"2019-10-08"
"1642","18/10/2019 00:35:55",253352,593180,3,0.522347,"2019-10-18"
"1643","20/10/2019 03:36:42",239314,584007,3,0.928732,"2019-10-20"
"1644","22/10/2019 00:42:06",253352,593180,3,0.798264,"2019-10-22"
"1645","28/10/2019 17:38:33",245691,592917,3,1.24083,"2019-10-28"
"1646","09/11/2019 23:47:22",262520,585695,3,0.532895,"2019-11-09"
"1647","10/11/2019 21:10:06",249868,573740,3,0.843977,"2019-11-10"
"1648","28/11/2019 23:50:00",242854,587633,3,0.469576,"2019-11-28"
"1649","29/11/2019 19:20:57",256554,586790,3,0.388952,"2019-11-29"
"1650","30/11/2019 04:14:53",245247,566750,3,0.697806,"2019-11-30"
"1651","30/11/2019 18:55:39",251096,602596,3,1.41366,"2019-11-30"
"1652","03/12/2019 19:23:56",246576,591932,3,1.87444,"2019-12-03"
"1653","07/12/2019 00:36:27",237914,595448,3,0.54699,"2019-12-07"
"1654","08/12/2019 22:59:31",76793,554519,3,2.76912,"2019-12-08"
"1655","12/12/2019 16:27:43",247905,588730,3,0.592267,"2019-12-12"
"1656","31/12/2019 18:15:38",261422,593018,3,0.942971,"2019-12-31"
"1657","03/01/2020 10:36:29",252780,578696,3,0.600782,"2020-01-03"
"1658","07/01/2020 09:15:31",242903,581289,3,0.763435,"2020-01-07"
"1659","10/01/2020 23:10:21",252316,581804,3,1.2839,"2020-01-10"
"1660","23/01/2020 03:48:06",215724,590663,3,0.373114,"2020-01-23"
"1661","23/01/2020 10:12:13",244586,584214,3,1.3204,"2020-01-23"
"1662","24/01/2020 21:35:02",261748,587347,3,1.56039,"2020-01-24"
"1663","26/01/2020 08:03:16",245116,577322,3,1.35309,"2020-01-26"
"1664","22/02/2020 18:12:55",207787,572651,3,1.41862,"2020-02-22"
"1665","29/02/2020 02:46:06",260319,576406,3,0.323485,"2020-02-29"
"1666","02/03/2020 13:41:19",256894,586463,3,2.00025,"2020-03-02"
"1667","05/03/2020 20:08:52",256759,586571,3,0.336635,"2020-03-05"
"1668","17/03/2020 07:18:34",251040,592131,3,0.797602,"2020-03-17"
"1669","17/03/2020 08:54:55",244375,599127,3,1.35541,"2020-03-17"
"1670","17/03/2020 12:44:07",248629,578948,3,1.82094,"2020-03-17"
"1671","22/03/2020 19:33:12",251989,597939,3,2.26975,"2020-03-22"
"1672","23/03/2020 00:15:13",238550,589560,3,1.1444,"2020-03-23"
"1673","23/03/2020 01:06:01",251989,597939,3,1.06035,"2020-03-23"
"1674","30/03/2020 04:49:40",253791,588068,3,0.958683,"2020-03-30"
"1675","30/03/2020 23:53:23",255702,576419,3,1.29067,"2020-03-30"
"1676","04/04/2020 04:37:24",249725,594554,3,0.57506,"2020-04-04"
"1677","23/04/2020 19:54:31",253612,593519,3,0.290138,"2020-04-23"
"1678","26/04/2020 00:14:06",252920,578365,3,0.787922,"2020-04-26"
"1679","27/04/2020 14:14:58",249101,578734,3,0.565201,"2020-04-27"
"1680","28/04/2020 01:51:19",233652,591258,3,0.382976,"2020-04-28"
"1681","28/04/2020 10:20:15",246537,597498,3,1.533,"2020-04-28"
"1682","01/05/2020 16:13:57",236103,576383,3,0.571902,"2020-05-01"
"1683","02/05/2020 03:13:16",246469,601059,3,2.50787,"2020-05-02"
"1684","02/05/2020 21:04:22",244657,583993,3,1.16113,"2020-05-02"
"1685","03/05/2020 22:28:53",249994,594448,3,0.940398,"2020-05-03"
"1686","04/05/2020 11:11:12",253031,586048,3,1.84866,"2020-05-04"
"1687","05/05/2020 21:59:56",231343,577084,3,0.92282,"2020-05-05"
"1688","08/05/2020 05:54:28",260798,597123,3,0.698482,"2020-05-08"
"1689","10/05/2020 04:15:57",252198,581022,3,0.0565091,"2020-05-10"
"1690","11/05/2020 19:07:29",248273,590406,3,0.346873,"2020-05-11"
"1691","31/05/2020 11:33:57",244639,599243,3,0.643497,"2020-05-31"
"1692","01/06/2020 08:27:25",249179,578179,3,1.17758,"2020-06-01"
"1693","01/06/2020 17:55:04",248567,592416,3,1.85595,"2020-06-01"
"1694","04/06/2020 23:04:16",250509,588669,3,1.31585,"2020-06-04"
"1695","10/06/2020 07:19:13",248769,592309,3,0.958409,"2020-06-10"
"1696","13/06/2020 20:28:45",241143,582593,3,0.844001,"2020-06-13"
"1697","21/06/2020 21:30:46",261781,588907,3,0.244529,"2020-06-21"
"1698","21/06/2020 23:26:19",245988,587802,3,0.802927,"2020-06-21"
"1699","24/06/2020 18:54:16",235141,585939,3,0.683286,"2020-06-24"
"1700","26/06/2020 14:56:21",262788,588595,3,1.34215,"2020-06-26"
"1701","29/06/2020 20:10:50",254283,590082,3,0.674124,"2020-06-29"
"1702","03/07/2020 06:49:22",245715,595144,3,0.675347,"2020-07-03"
"1703","14/07/2020 15:18:47",244369,595898,3,2.74944,"2020-07-14"
"1704","15/07/2020 06:15:39",244502,595901,3,0.559852,"2020-07-15"
"1705","16/07/2020 00:45:21",253033,585937,3,1.79178,"2020-07-16"
"1706","19/07/2020 02:07:53",243233,599662,3,2.33607,"2020-07-19"
"1707","19/07/2020 02:11:33",243167,599661,3,0.901401,"2020-07-19"
"1708","21/07/2020 06:07:03",243397,583524,3,1.09655,"2020-07-21"
"1709","27/07/2020 15:14:47",234077,565330,3,1.03845,"2020-07-27"
"1710","21/08/2020 21:58:37",258616,568465,0,0.697572,"2020-08-21"
"1711","01/09/2020 04:31:16",245800,604719,3,1.90644,"2020-09-01"
"1712","03/09/2020 05:29:01",242645,595421,3,1.96237,"2020-09-03"
"1713","07/09/2020 16:52:27",234347,581474,3,0.917192,"2020-09-07"
"1714","08/09/2020 23:34:24",241333,583153,3,0.447431,"2020-09-08"
"1715","12/09/2020 13:41:28",254593,578288,3,0.394285,"2020-09-12"
"1716","13/09/2020 10:16:45",235628,592738,3,0.855265,"2020-09-13"
"1717","26/09/2020 22:31:39",229228,571152,3,0.867025,"2020-09-26"
"1718","27/09/2020 01:39:46",229228,571152,3,1.82648,"2020-09-27"
"1719","07/10/2020 02:07:16",253233,585941,3,0.515229,"2020-10-07"
"1720","16/10/2020 21:52:21",246929,594388,3,1.03638,"2020-10-16"
"1721","18/10/2020 12:23:09",240741,601286,3,1.66855,"2020-10-18"
"1722","24/10/2020 23:52:02",240219,585693,3,0.588926,"2020-10-24"
"1723","05/11/2020 22:27:58",246878,593608,3,0.51512,"2020-11-05"
"1724","16/11/2020 04:53:59",244442,599128,3,1.08549,"2020-11-16"
"1725","26/11/2020 13:23:52",242225,596527,3,1.55629,"2020-11-26"
"1726","28/11/2020 19:44:42",244190,594782,3,0.738604,"2020-11-28"
"1727","13/12/2020 15:24:13",250526,574310,3,0.811476,"2020-12-13"
"1728","15/12/2020 02:57:19",236295,600541,3,0.975475,"2020-12-15"
"1729","16/12/2020 01:03:49",236366,600320,3,0.535593,"2020-12-16"
"1730","19/12/2020 06:24:10",236362,600542,3,1.34715,"2020-12-19"
"1731","21/12/2020 09:29:31",243507,595660,3,1.77663,"2020-12-21"
"1732","28/12/2020 02:09:54",254010,577386,3,0.635652,"2020-12-28"
"1733","10/01/2021 22:39:08",248185,577715,3,1.29764,"2021-01-10"
"1734","24/01/2021 09:35:05",253857,588069,3,1.89655,"2021-01-24"
"1735","27/01/2021 13:26:49",246448,595158,3,1.85134,"2021-01-27"
"1736","28/01/2021 02:40:50",248281,596863,3,0.247989,"2021-01-28"
"1737","31/01/2021 18:47:51",244223,593001,3,0.987651,"2021-01-31"
"1738","21/02/2021 08:50:07",262223,584018,3,0.701732,"2021-02-21"
"1739","28/02/2021 14:18:31",214408,594654,3,1.33183,"2021-02-28"
"1740","09/03/2021 15:40:06",231905,592120,3,0.694334,"2021-03-09"
"1741","13/03/2021 06:00:50",244985,595019,3,0.617526,"2021-03-13"
"1742","30/03/2021 20:47:03",252310,568779,3,1.53929,"2021-03-30"
"1743","31/03/2021 01:24:59",249533,590765,3,1.03236,"2021-03-31"
"1744","02/04/2021 01:41:12",243614,593435,3,0.806143,"2021-04-02"
"1745","28/04/2021 19:46:26",241198,598066,3,2.2932,"2021-04-28"
"1746","29/04/2021 12:44:56",241265,598067,3,1.28872,"2021-04-29"
"1747","01/05/2021 17:43:29",237257,583192,3,0.844157,"2021-05-01"
"1748","17/05/2021 12:28:58",245298,596026,3,1.44752,"2021-05-17"
"1749","26/05/2021 15:57:42",248425,592858,3,0.56183,"2021-05-26"
"1750","29/05/2021 02:55:20",242919,587745,3,1.19635,"2021-05-29"
"1751","29/05/2021 07:34:51",242096,596301,3,0.558153,"2021-05-29"
"1752","30/05/2021 04:08:00",245789,605275,3,0.310274,"2021-05-30"
"1753","11/06/2021 23:29:27",246381,595156,3,2.04909,"2021-06-11"
"1754","19/06/2021 00:14:29",243154,593092,3,0.892684,"2021-06-19"
"1755","19/06/2021 01:03:55",243223,592982,3,2.33427,"2021-06-19"
"1756","01/07/2021 15:38:14",249597,590877,3,2.17358,"2021-07-01"
"1757","01/07/2021 20:07:30",249462,590986,3,0.410537,"2021-07-01"
"1758","14/07/2021 04:10:36",245701,592361,3,0.248897,"2021-07-14"
"1759","18/07/2021 06:58:32",255921,575532,3,0.32649,"2021-07-18"
"1760","05/08/2021 06:33:40",243197,597991,3,0.561159,"2021-08-05"
"1761","05/08/2021 07:14:45",252143,583692,3,1.76068,"2021-08-05"
"1762","06/08/2021 03:52:40",236823,585188,3,0.638223,"2021-08-06"
"1763","09/08/2021 19:35:30",258033,589381,3,0.895679,"2021-08-09"
"1764","19/08/2021 22:25:23",244089,592998,3,0.31714,"2021-08-19"
"1765","26/08/2021 21:19:42",249431,592544,3,0.866573,"2021-08-26"
"1766","05/09/2021 11:44:13",246117,595040,3,0.256895,"2021-09-05"
"1767","14/09/2021 01:26:52",256791,594476,3,0.434515,"2021-09-14"
"1768","18/09/2021 19:07:38",245623,596478,3,0.92806,"2021-09-18"
"1769","20/09/2021 20:51:08",258236,589274,3,1.18704,"2021-09-20"
"1770","29/09/2021 22:20:33",249666,590767,3,0.765389,"2021-09-29"
"1771","04/10/2021 02:59:08",245552,596699,3,2.50958,"2021-10-04"
"1772","04/10/2021 13:33:45",251117,591575,3,1.80552,"2021-10-04"
"1773","04/10/2021 20:47:42",245484,596809,3,2.19826,"2021-10-04"
"1774","06/10/2021 18:57:56",245488,596587,3,1.28065,"2021-10-06"
"1775","07/10/2021 11:53:20",245548,596922,3,0.568047,"2021-10-07"
"1776","15/10/2021 15:04:21",244853,598467,3,1.06712,"2021-10-15"
"1777","18/10/2021 16:56:55",240952,589490,3,1.14088,"2021-10-18"
"1778","22/10/2021 21:11:20",245492,596364,3,0.821909,"2021-10-22"
"1779","27/10/2021 00:28:00",242626,600096,3,0.531455,"2021-10-27"
"1780","27/10/2021 09:13:39",245017,596800,3,0.427015,"2021-10-27"
"1781","31/10/2021 21:36:42",245911,591808,3,0.704783,"2021-10-31"
"1782","04/11/2021 04:43:44",246790,580693,3,0.25908,"2021-11-04"
"1783","05/11/2021 22:38:26",244137,583203,3,1.09849,"2021-11-05"
"1784","08/11/2021 01:52:16",242724,594754,3,1.65239,"2021-11-08"
"1785","10/11/2021 04:24:27",245520,601931,3,0.929446,"2021-11-10"
"1786","13/11/2021 09:09:44",245415,596919,3,1.03615,"2021-11-13"
"1787","13/11/2021 16:12:23",245635,588797,3,0.928365,"2021-11-13"
"1788","15/11/2021 01:22:05",241882,597076,3,0.943028,"2021-11-15"
"1789","15/11/2021 12:41:52",247601,590616,3,0.582647,"2021-11-15"
"1790","16/11/2021 00:46:48",245903,592253,3,3.17661,"2021-11-16"
"1791","16/11/2021 01:34:16",245768,592362,3,0.559859,"2021-11-16"
"1792","16/11/2021 02:57:44",245774,592028,3,0.341153,"2021-11-16"
"1793","16/11/2021 04:38:04",245707,592027,3,0.213126,"2021-11-16"
"1794","17/11/2021 18:25:28",245632,592471,3,0.900348,"2021-11-17"
"1795","24/11/2021 15:11:12",249066,590755,3,0.452284,"2021-11-24"
"1796","28/11/2021 10:05:20",245976,591920,3,0.62199,"2021-11-28"
"1797","30/11/2021 03:22:51",240396,583247,3,0.27671,"2021-11-30"
"1798","30/11/2021 08:42:09",254477,593536,3,1.1113,"2021-11-30"
"1799","01/12/2021 00:24:20",237830,596448,3,0.707937,"2021-12-01"
"1800","01/12/2021 19:16:34",235765,588510,3,1.09977,"2021-12-01"
"1801","01/12/2021 20:26:08",251642,588692,3,0.943225,"2021-12-01"
"1802","05/12/2021 02:38:05",262958,589935,3,0.242544,"2021-12-05"
"1803","09/12/2021 12:18:28",235345,585720,3,1.17645,"2021-12-09"
"1804","18/12/2021 02:33:25",237149,585639,3,1.31461,"2021-12-18"
"1805","25/12/2021 22:31:12",250921,594688,3,0.616518,"2021-12-25"
"1806","27/12/2021 07:55:47",259987,597662,3,1.00418,"2021-12-27"
"1807","28/12/2021 19:19:04",242704,592193,3,0.231117,"2021-12-28"
"1808","01/01/2022 23:17:27",256911,585683,3,0.47719,"2022-01-01"
"1809","24/01/2022 00:27:26",245936,594035,3,0.619676,"2022-01-24"
"1810","26/01/2022 03:51:37",253875,583950,3,0.301036,"2022-01-26"
"1811","01/03/2022 17:32:08",243243,599105,3,0.153374,"2022-03-01"
"1812","01/03/2022 19:40:23",243378,598996,3,0.732228,"2022-03-01"
"1813","06/03/2022 13:18:30",244732,597797,3,2.05746,"2022-03-06"
"1814","30/03/2022 19:18:41",242787,598540,3,0.546955,"2022-03-30"
"1815","01/04/2022 17:11:08",245848,595146,3,2.73282,"2022-04-01"
"1816","13/04/2022 07:19:27",244664,597907,3,0.458623,"2022-04-13"
"1817","17/04/2022 06:33:42",237593,586982,3,0.556768,"2022-04-17"
