"","X.1","X","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year"
"4809",5001,"NL","L2061","HH2",52.80937,6.8247,"2019-02-15T12:00:00","2020-02-03T12:05:00",251923.8562,536755.783,"2","2019","2020"
"4810",5002,"NL","L2061","HH2",52.80937,6.8247,"2020-02-03T12:05:00","2599-12-31T23:59:59",251923.8562,536755.783,"2","2020","2599"
"4811",5009,"NL","L2062","HH2",52.81106,6.82368,"2018-03-02T10:47:00","2019-02-15T12:00:00",251851.3483,536942.4455,"2","2018","2019"
"4812",5010,"NL","L2062","HH2",52.81106,6.82368,"2019-02-15T12:00:00","2020-02-03T12:05:00",251851.3483,536942.4455,"2","2019","2020"
"4813",5011,"NL","L2062","HH2",52.81106,6.82368,"2020-02-03T12:05:00","2599-12-31T23:59:59",251851.3483,536942.4455,"2","2020","2599"
"4814",5018,"NL","L2063","HH2",52.80968,6.82178,"2018-03-02T10:47:00","2019-02-15T12:00:00",251726.3066,536786.3592,"2","2018","2019"
"4815",5019,"NL","L2063","HH2",52.80968,6.82178,"2019-02-15T12:00:00","2020-02-03T12:05:00",251726.3066,536786.3592,"2","2019","2020"
"4816",5020,"NL","L2063","HH2",52.80968,6.82178,"2020-02-03T12:05:00","2599-12-31T23:59:59",251726.3066,536786.3592,"2","2020","2599"
"4817",5027,"NL","L2064","HH2",52.81004,6.82339,"2018-03-02T10:47:00","2019-02-15T12:00:00",251834.0544,536828.5706,"2","2018","2019"
"4818",5028,"NL","L2064","HH2",52.81004,6.82339,"2019-02-15T12:00:00","2020-02-03T12:05:00",251834.0544,536828.5706,"2","2019","2020"
"4819",5029,"NL","L2064","HH2",52.81004,6.82339,"2020-02-03T12:05:00","2599-12-31T23:59:59",251834.0544,536828.5706,"2","2020","2599"
"4820",5036,"NL","L2065","HH2",52.81004,6.82339,"2018-03-02T10:47:00","2019-02-15T12:00:00",251834.0544,536828.5706,"2","2018","2019"
"4821",5037,"NL","L2065","HH2",52.81004,6.82339,"2019-02-15T12:00:00","2020-02-03T12:05:00",251834.0544,536828.5706,"2","2019","2020"
"4822",5038,"NL","L2065","HH2",52.81004,6.82339,"2020-02-03T12:05:00","2599-12-31T23:59:59",251834.0544,536828.5706,"2","2020","2599"
"4823",5045,"NL","L2066","HH2",52.81004,6.82339,"2018-03-02T10:47:00","2019-02-15T12:00:00",251834.0544,536828.5706,"2","2018","2019"
"4824",5046,"NL","L2066","HH2",52.81004,6.82339,"2019-02-15T12:00:00","2020-02-03T12:05:00",251834.0544,536828.5706,"2","2019","2020"
"4825",5047,"NL","L2066","HH2",52.81004,6.82339,"2020-02-03T12:05:00","2599-12-31T23:59:59",251834.0544,536828.5706,"2","2020","2599"
"4826",5054,"NL","L2067","HH2",52.81004,6.82339,"2018-03-02T10:47:00","2019-02-15T12:00:00",251834.0544,536828.5706,"2","2018","2019"
"4827",5055,"NL","L2067","HH2",52.81004,6.82339,"2019-02-15T12:00:00","2020-02-03T12:05:00",251834.0544,536828.5706,"2","2019","2020"
"4828",5056,"NL","L2067","HH2",52.81004,6.82339,"2020-02-03T12:05:00","2599-12-31T23:59:59",251834.0544,536828.5706,"2","2020","2599"
"4829",5061,"NL","L2071","HH2",52.75723,6.97533,"2018-06-06T00:00:00","2599-12-31T23:59:59",262206.6222,531167.602,"2","2018","2599"
"4830",5064,"NL","L2072","HH2",52.75726,6.97237,"2018-06-06T00:00:00","2599-12-31T23:59:59",262006.7562,531166.5515,"2","2018","2599"
"4831",5067,"NL","L2073","HH2",52.75568,6.97381,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.8134,530992.901,"2","2018","2599"
"4832",5070,"NL","L2074","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2","2018","2599"
"4833",5073,"NL","L2075","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2","2018","2599"
"4834",5076,"NL","L2076","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2","2018","2599"
"4835",5079,"NL","L2077","HH2",52.75672,6.97384,"2018-06-06T00:00:00","2599-12-31T23:59:59",262107.2971,531108.6516,"2","2018","2599"
"4836",5085,"NL","L2081","HH2",52.67004,6.92,"2018-03-02T00:00:00","2019-02-15T14:00:00",258677.7253,521386.5237,"2","2018","2019"
"4837",5086,"NL","L2081","HH2",52.67004,6.92,"2019-02-15T14:00:00","2020-02-03T12:06:00",258677.7253,521386.5237,"2","2019","2020"
"4838",5087,"NL","L2081","HH2",52.67004,6.92,"2020-02-03T12:06:00","2599-12-31T23:59:59",258677.7253,521386.5237,"2","2020","2599"
"4839",5094,"NL","L2082","HH2",52.66842,6.91869,"2018-03-02T00:00:00","2019-02-15T14:00:00",258592.9453,521204.413,"2","2018","2019"
"4840",5095,"NL","L2082","HH2",52.66842,6.91869,"2019-02-15T14:00:00","2020-02-03T12:06:00",258592.9453,521204.413,"2","2019","2020"
"4841",5096,"NL","L2082","HH2",52.66842,6.91869,"2020-02-03T12:06:00","2599-12-31T23:59:59",258592.9453,521204.413,"2","2020","2599"
"4842",5103,"NL","L2083","HH2",52.66992,6.91705,"2018-03-02T00:00:00","2019-02-15T14:00:00",258478.4917,521368.9463,"2","2018","2019"
"4843",5104,"NL","L2083","HH2",52.66992,6.91705,"2019-02-15T14:00:00","2020-02-03T12:06:00",258478.4917,521368.9463,"2","2019","2020"
"4844",5105,"NL","L2083","HH2",52.66992,6.91705,"2020-02-03T12:06:00","2599-12-31T23:59:59",258478.4917,521368.9463,"2","2020","2599"
"4845",5112,"NL","L2084","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2","2018","2019"
"4846",5113,"NL","L2084","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2","2019","2020"
"4847",5114,"NL","L2084","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2","2020","2599"
"4848",5121,"NL","L2085","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2","2018","2019"
"4849",5122,"NL","L2085","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2","2019","2020"
"4850",5123,"NL","L2085","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2","2020","2599"
"4851",5130,"NL","L2086","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2","2018","2019"
"4852",5131,"NL","L2086","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2","2019","2020"
"4853",5132,"NL","L2086","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2","2020","2599"
"4854",5139,"NL","L2087","HH2",52.66946,6.91858,"2018-03-02T00:00:00","2019-02-15T14:00:00",258583.0541,521319.9603,"2","2018","2019"
"4855",5140,"NL","L2087","HH2",52.66946,6.91858,"2019-02-15T14:00:00","2020-02-03T12:06:00",258583.0541,521319.9603,"2","2019","2020"
"4856",5141,"NL","L2087","HH2",52.66946,6.91858,"2020-02-03T12:06:00","2599-12-31T23:59:59",258583.0541,521319.9603,"2","2020","2599"
"4857",5148,"NL","L4111","HH2",53.03103,6.62996,"2018-03-02T00:00:00","2599-12-31T23:59:59",238369.64,561175.8331,"2","2018","2599"
"4858",5151,"NL","L4112","HH2",53.03149,6.63284,"2018-03-02T00:00:00","2599-12-31T23:59:59",238561.9459,561230.3515,"2","2018","2599"
"4859",5154,"NL","L4113","HH2",53.03276,6.63074,"2018-03-02T00:00:00","2599-12-31T23:59:59",238418.6426,561369.2352,"2","2018","2599"
"4860",5157,"NL","L4114","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2","2018","2599"
"4861",5160,"NL","L4115","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2","2018","2599"
"4862",5163,"NL","L4116","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2","2018","2599"
"4863",5166,"NL","L4117","HH2",53.03176,6.63118,"2018-03-02T00:00:00","2599-12-31T23:59:59",238450.0762,561258.4726,"2","2018","2599"
"4864",5169,"NL","L5081","HH2",53.24128,6.95386,"2018-07-06T00:00:00","2599-12-31T23:59:59",259587.5394,584993.26,"2","2018","2599"
"4865",5172,"NL","L5082","HH2",53.23972,6.95535,"2018-07-06T00:00:00","2599-12-31T23:59:59",259690.779,584821.8407,"2","2018","2599"
"4866",5175,"NL","L5083","HH2",53.2397,6.95235,"2018-07-06T00:00:00","2599-12-31T23:59:59",259490.5667,584815.2581,"2","2018","2599"
"4867",5178,"NL","L5084","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2","2018","2599"
"4868",5181,"NL","L5085","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2","2018","2599"
"4869",5184,"NL","L5086","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2","2018","2599"
"4870",5187,"NL","L5087","HH2",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"2","2018","2599"
"4871",5218,"NL","N011","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2","2016","2599"
"4872",5221,"NL","N012","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2","2016","2599"
"4873",5224,"NL","N013","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2","2016","2599"
"4874",5227,"NL","N014","HH2",53.11851,6.473259,"2016-04-14T00:00:00","2599-12-31T23:59:59",227711.359,570740.5121,"2","2016","2599"
"4875",5233,"NL","N021","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2","2016","2599"
"4876",5236,"NL","N022","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2","2016","2599"
"4877",5239,"NL","N023","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2","2016","2599"
"4878",5242,"NL","N024","HH2",53.071995,6.452966,"2016-02-04T00:00:00","2599-12-31T23:59:59",226429.3435,565544.1826,"2","2016","2599"
"4879",5248,"NL","N031","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2","2016","2599"
"4880",5251,"NL","N032","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2","2016","2599"
"4881",5254,"NL","N033","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2","2016","2599"
"4882",5257,"NL","N034","HH2",53.11103,6.404509,"2016-02-04T00:00:00","2599-12-31T23:59:59",223120.5078,569840.9839,"2","2016","2599"
"4883",5266,"NL","NH011","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2","2019","2599"
"4884",5269,"NL","NH012","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2","2019","2599"
"4885",5272,"NL","NH013","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2","2019","2599"
"4886",5275,"NL","NH014","HH2",52.565738,4.996517,"2019-12-16T00:00:00","2599-12-31T23:59:59",128509.9966,508752.934,"2","2019","2599"
"4887",5424,"NL","SL011","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2","2017","2599"
"4888",5427,"NL","SL012","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2","2017","2599"
"4889",5430,"NL","SL013","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2","2017","2599"
"4890",5433,"NL","SL014","HH2",52.855091,4.868278,"2017-05-12T00:00:00","2599-12-31T23:59:59",120046.1135,541004.3117,"2","2017","2599"
"4891",5493,"NL","T011","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"2","2015","2599"
"4892",5496,"NL","T012","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"2","2015","2599"
"4893",5499,"NL","T013","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"2","2015","2599"
"4894",5502,"NL","T014","HH2",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"2","2015","2599"
"4895",5508,"NL","T021","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2","2016","2599"
"4896",5511,"NL","T022","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2","2016","2599"
"4897",5514,"NL","T023","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2","2016","2599"
"4898",5517,"NL","T024","HH2",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"2","2016","2599"
"4899",5523,"NL","T031","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2","2015","2599"
"4900",5526,"NL","T032","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2","2015","2599"
"4901",5529,"NL","T033","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2","2015","2599"
"4902",5532,"NL","T034","HH2",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"2","2015","2599"
"4903",5538,"NL","T041","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2","2016","2599"
"4904",5541,"NL","T042","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2","2016","2599"
"4905",5544,"NL","T043","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2","2016","2599"
"4906",5547,"NL","T044","HH2",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"2","2016","2599"
"4907",5553,"NL","T051","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2","2015","2599"
"4908",5556,"NL","T052","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2","2015","2599"
"4909",5559,"NL","T053","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2","2015","2599"
"4910",5562,"NL","T054","HH2",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"2","2015","2599"
"4911",5568,"NL","T061","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2","2016","2599"
"4912",5571,"NL","T062","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2","2016","2599"
"4913",5574,"NL","T063","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2","2016","2599"
"4914",5577,"NL","T064","HH2",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"2","2016","2599"
"4915",5583,"NL","T081","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2","2016","2599"
"4916",5586,"NL","T082","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2","2016","2599"
"4917",5589,"NL","T083","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2","2016","2599"
"4918",5592,"NL","T084","HH2",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"2","2016","2599"
"4919",5605,"NL","TERZ","BH2",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"2","2019","2599"
"4920",5608,"NL","TERZ","HH2",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"2","2019","2599"
"4921",5613,"NL","TERZ","LH2",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"2","2019","2599"
"4922",5742,"NL","VNDM1","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2","2019","2599"
"4923",5745,"NL","VNDM2","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2","2019","2599"
"4924",5748,"NL","VNDM3","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2","2019","2599"
"4925",5751,"NL","VNDM4","HH2",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"2","2019","2599"
"4926",5882,"NL","ZH011","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2","2018","2599"
"4927",5885,"NL","ZH012","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2","2018","2599"
"4928",5888,"NL","ZH013","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2","2018","2599"
"4929",5891,"NL","ZH014","HH2",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"2","2018","2599"
"4930",5897,"NL","ZH021","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2","2020","2599"
"4931",5900,"NL","ZH022","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2","2020","2599"
"4932",5903,"NL","ZH023","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2","2020","2599"
"4933",5906,"NL","ZH024","HH2",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"2","2020","2599"
"4934",5912,"NL","ZH031","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2","2020","2599"
"4935",5915,"NL","ZH032","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2","2020","2599"
"4936",5918,"NL","ZH033","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2","2020","2599"
"4937",5921,"NL","ZH034","HH2",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"2","2020","2599"
"4938",5927,"NL","ZH041","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2","2021","2599"
"4939",5930,"NL","ZH042","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2","2021","2599"
"4940",5933,"NL","ZH043","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2","2021","2599"
"4941",5936,"NL","ZH044","HH2",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"2","2021","2599"
"4942",5942,"NL","ZH061","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2","2020","2599"
"4943",5945,"NL","ZH062","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2","2020","2599"
"4944",5948,"NL","ZH063","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2","2020","2599"
"4945",5951,"NL","ZH064","HH2",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"2","2020","2599"
"4946",69,"NL","ALK1","HG1",52.633821,4.744356,"2019-11-19T00:00:00","2599-12-31T23:59:59",111480.1663,516450.4243,"1","2019","2599"
"4947",72,"NL","ALK2","HG1",52.65104,4.723407,"2019-07-24T00:00:00","2599-12-31T23:59:59",110079.5638,518379.1614,"1","2019","2599"
"4948",78,"NL","ASS1","HG1",52.977799,6.557414,"2020-04-14T00:00:00","2599-12-31T23:59:59",233599.3342,555171.2852,"1","2020","2599"
"4949",81,"NL","ASS2","HG1",53.01428,6.570557,"2020-04-24T00:00:00","2599-12-31T23:59:59",234415.4552,559244.9854,"1","2020","2599"
"4950",90,"NL","BER1","HG1",52.661396,4.703678,"2019-11-18T00:00:00","2599-12-31T23:59:59",108755.3844,519543.8925,"1","2019","2599"
"4951",93,"NL","BER2","HG1",52.6478,4.714988,"2019-07-25T00:00:00","2599-12-31T23:59:59",109506.4958,518023.9137,"1","2019","2599"
"4952",120,"NL","BLIJE","HG1",53.360325,5.84921,"2021-02-18T00:00:00","2599-12-31T23:59:59",185759.1642,597203.1599,"1","2021","2599"
"4953",215,"NL","COE","HG1",52.66055,6.783616,"2019-05-28T00:00:00","2599-12-31T23:59:59",249473.9984,520143.7901,"1","2019","2599"
"4954",218,"NL","COE2","HG1",52.632783,6.705706,"2020-03-09T00:00:00","2599-12-31T23:59:59",244259.7709,516955.4984,"1","2020","2599"
"4955",221,"NL","COE3","HG1",52.670353,6.652457,"2020-08-28T00:00:00","2599-12-31T23:59:59",240582.0309,521071.1257,"1","2020","2599"
"4956",224,"NL","COE4","HG1",52.659759,6.745131,"2020-06-26T00:00:00","2599-12-31T23:59:59",246872.1717,520006.1861,"1","2020","2599"
"4957",227,"NL","DBLS","HG1",52.839142,6.049736,"2020-09-17T00:00:00","2599-12-31T23:59:59",199642.7065,539308.9107,"1","2020","2599"
"4958",277,"NL","DOK","HG1",53.32729,5.985255,"2021-09-30T00:00:00","2599-12-31T23:59:59",194847.1947,593593.3589,"1","2021","2599"
"4959",280,"NL","DON","HG1",53.100493,6.542946,"2021-01-25T00:00:00","2599-12-31T23:59:59",232408.7911,568808.2152,"1","2021","2599"
"4960",283,"NL","DR010","HG1",52.7987,6.178458,"2018-06-25T00:00:00","2599-12-31T23:59:59",208365.3586,534896.1719,"1","2018","2599"
"4961",298,"NL","DR020","HG1",52.703377,6.508147,"2019-06-20T00:00:00","2599-12-31T23:59:59",230764.4554,524584.385,"1","2019","2599"
"4962",313,"NL","DR030","HG1",52.897564,6.308405,"2020-05-04T00:00:00","2599-12-31T23:59:59",216988.8571,546000.7795,"1","2020","2599"
"4963",328,"NL","DRA","HG1",53.120205,6.103262,"2020-03-23T00:00:00","2599-12-31T23:59:59",202938.8481,570619.4275,"1","2020","2599"
"4964",331,"NL","EETW","HG1",53.334777,6.105404,"2020-04-14T00:00:00","2599-12-31T23:59:59",202844.0971,594499.7994,"1","2020","2599"
"4965",334,"NL","ELE","HG1",52.956616,6.577619,"2019-01-11T00:00:00","2599-12-31T23:59:59",234995.2518,552836.4452,"1","2019","2599"
"4966",433,"NL","FDKD","HG1",52.848339,6.17885,"2020-11-10T00:00:00","2599-12-31T23:59:59",208331.2417,540419.8946,"1","2020","2599"
"4967",436,"NL","FR010","HG1",53.142396,5.886762,"2019-06-14T00:00:00","2599-12-31T23:59:59",188427.5612,572966.7004,"1","2019","2599"
"4968",451,"NL","FR020","HG1",52.855913,5.930424,"2019-06-14T00:00:00","2599-12-31T23:59:59",191589.281,541107.9775,"1","2019","2599"
"4969",466,"NL","FR030","HG1",52.981469,5.712568,"2019-06-14T00:00:00","2599-12-31T23:59:59",176852.3352,554991.4269,"1","2019","2599"
"4970",481,"NL","FR040","HG1",52.876061,6.118717,"2020-05-04T00:00:00","2599-12-31T23:59:59",204249.0625,543461.8982,"1","2020","2599"
"4971",508,"NL","FR060","HG1",53.00074,6.02367,"2020-05-04T00:00:00","2599-12-31T23:59:59",197727.7502,557275.203,"1","2020","2599"
"4972",565,"NL","G010","HG1",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"1","2015","2599"
"4973",580,"NL","G020","HG1",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"1","2015","2599"
"4974",595,"NL","G030","HG1",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"1","2015","2599"
"4975",610,"NL","G040","HG1",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"1","2015","2599"
"4976",625,"NL","G050","HG1",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"1","2015","2599"
"4977",640,"NL","G060","HG1",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"1","2015","2599"
"4978",655,"NL","G070","HG1",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"1","2015","2599"
"4979",670,"NL","G080","HG1",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"1","2015","2599"
"4980",685,"NL","G090","HG1",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"1","2015","2599"
"4981",700,"NL","G100","HG1",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"1","2015","2599"
"4982",715,"NL","G110","HG1",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"1","2015","2599"
"4983",730,"NL","G120","HG1",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"1","2017","2599"
"4984",745,"NL","G130","HG1",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"1","2015","2599"
"4985",760,"NL","G140","HG1",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"1","2015","2599"
"4986",775,"NL","G160","HG1",53.338528,6.531397,"2015-09-17T00:00:00","2599-12-31T23:59:59",231214.4728,595284.4279,"1","2015","2599"
"4987",790,"NL","G170","HG1",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"1","2015","2599"
