X,Y,topo_gradients_smoothed
263000.00,569000.00,1.125187e-02
263000.00,569500.00,1.232412e-02
263000.00,570000.00,1.347217e-02
263000.00,570500.00,1.465960e-02
263000.00,571000.00,1.585129e-02
263000.00,571500.00,1.701520e-02
263000.00,572000.00,1.812415e-02
263000.00,572500.00,1.915622e-02
263000.00,573000.00,2.009580e-02
263000.00,573500.00,2.093272e-02
263000.00,574000.00,2.166300e-02
263000.00,574500.00,2.228571e-02
263000.00,575000.00,2.280401e-02
263000.00,575500.00,2.322358e-02
263000.00,576000.00,2.355184e-02
263000.00,576500.00,2.379698e-02
263000.00,577000.00,2.396782e-02
263000.00,577500.00,2.407373e-02
263000.00,578000.00,2.412493e-02
263000.00,578500.00,2.413301e-02
263000.00,579000.00,2.411018e-02
263000.00,579500.00,2.407026e-02
263000.00,580000.00,2.402770e-02
263000.00,580500.00,2.399765e-02
263000.00,581000.00,2.399362e-02
263000.00,581500.00,2.402679e-02
263000.00,582000.00,2.410372e-02
263000.00,582500.00,2.422689e-02
263000.00,583000.00,2.439245e-02
263000.00,583500.00,2.459254e-02
263000.00,584000.00,2.481352e-02
263000.00,584500.00,2.503950e-02
263000.00,585000.00,2.525380e-02
263000.00,585500.00,2.544193e-02
263000.00,586000.00,2.559218e-02
263000.00,586500.00,2.569729e-02
263000.00,587000.00,2.575525e-02
263000.00,587500.00,2.576856e-02
263000.00,588000.00,2.574353e-02
263000.00,588500.00,2.568892e-02
263000.00,589000.00,2.561487e-02
263000.00,589500.00,2.553124e-02
263000.00,590000.00,2.544545e-02
263000.00,590500.00,2.536239e-02
263000.00,591000.00,2.528460e-02
263000.00,591500.00,2.521053e-02
263000.00,592000.00,2.513615e-02
263000.00,592500.00,2.505467e-02
263000.00,593000.00,2.495748e-02
263000.00,593500.00,2.483506e-02
263000.00,594000.00,2.467734e-02
263000.00,594500.00,2.447531e-02
263000.00,595000.00,2.422042e-02
263000.00,595500.00,2.390543e-02
263000.00,596000.00,2.352402e-02
263000.00,596500.00,2.307073e-02
263000.00,597000.00,2.254093e-02
263000.00,597500.00,2.193180e-02
263000.00,598000.00,2.124178e-02
263000.00,598500.00,2.047172e-02
263000.00,599000.00,1.962532e-02
263000.00,599500.00,1.871029e-02
263000.00,600000.00,1.773867e-02
263000.00,600500.00,1.672693e-02
263000.00,601000.00,1.569437e-02
263000.00,601500.00,1.466280e-02
263000.00,602000.00,1.365404e-02
263000.00,602500.00,1.268898e-02
263000.00,603000.00,1.178448e-02
263000.00,603500.00,1.095293e-02
263000.00,604000.00,1.020168e-02
263000.00,604500.00,9.533267e-03
263000.00,605000.00,8.946405e-03
263000.00,605500.00,8.437436e-03
263000.00,606000.00,8.000118e-03
263000.00,606500.00,7.628521e-03
263000.00,607000.00,7.316741e-03
263000.00,607500.00,7.059153e-03
263000.00,608000.00,6.850504e-03
263000.00,608500.00,6.685090e-03
263000.00,609000.00,6.556446e-03
263000.00,609500.00,6.457592e-03
263000.00,610000.00,6.381304e-03
263000.00,610500.00,6.319716e-03
263000.00,611000.00,6.265508e-03
263000.00,611500.00,6.212497e-03
263000.00,612000.00,6.156670e-03
263000.00,612500.00,6.095899e-03
263000.00,613000.00,6.030695e-03
263000.00,613500.00,5.964377e-03
263000.00,614000.00,5.901578e-03
263000.00,614500.00,5.847458e-03
263000.00,615000.00,5.807910e-03
263000.00,615500.00,5.787099e-03
263500.00,566500.00,7.890973e-03
263500.00,567000.00,8.116732e-03
263500.00,567500.00,8.559414e-03
263500.00,568000.00,9.202674e-03
263500.00,568500.00,1.002191e-02
263500.00,569000.00,1.098650e-02
263500.00,569500.00,1.206176e-02
263500.00,570000.00,1.321030e-02
263500.00,570500.00,1.439463e-02
263500.00,571000.00,1.557875e-02
263500.00,571500.00,1.673013e-02
263500.00,572000.00,1.782170e-02
263500.00,572500.00,1.883237e-02
263500.00,573000.00,1.974818e-02
263500.00,573500.00,2.056121e-02
263500.00,574000.00,2.127044e-02
263500.00,574500.00,2.187793e-02
263500.00,575000.00,2.238982e-02
263500.00,575500.00,2.281422e-02
263500.00,576000.00,2.316013e-02
263500.00,576500.00,2.343623e-02
263500.00,577000.00,2.365064e-02
263500.00,577500.00,2.381095e-02
263500.00,578000.00,2.392472e-02
263500.00,578500.00,2.400035e-02
263500.00,579000.00,2.404665e-02
263500.00,579500.00,2.407423e-02
263500.00,580000.00,2.409467e-02
263500.00,580500.00,2.412078e-02
263500.00,581000.00,2.416412e-02
263500.00,581500.00,2.423437e-02
263500.00,582000.00,2.433684e-02
263500.00,582500.00,2.447294e-02
263500.00,583000.00,2.463800e-02
263500.00,583500.00,2.482370e-02
263500.00,584000.00,2.501639e-02
263500.00,584500.00,2.520088e-02
263500.00,585000.00,2.536206e-02
263500.00,585500.00,2.548787e-02
263500.00,586000.00,2.556985e-02
263500.00,586500.00,2.560453e-02
263500.00,587000.00,2.559387e-02
263500.00,587500.00,2.554413e-02
263500.00,588000.00,2.546478e-02
263500.00,588500.00,2.536684e-02
263500.00,589000.00,2.526141e-02
263500.00,589500.00,2.515817e-02
263500.00,590000.00,2.506326e-02
263500.00,590500.00,2.497919e-02
263500.00,591000.00,2.490554e-02
263500.00,591500.00,2.483736e-02
263500.00,592000.00,2.476713e-02
263500.00,592500.00,2.468493e-02
263500.00,593000.00,2.457935e-02
263500.00,593500.00,2.443892e-02
263500.00,594000.00,2.425233e-02
263500.00,594500.00,2.401024e-02
263500.00,595000.00,2.370473e-02
263500.00,595500.00,2.333003e-02
263500.00,596000.00,2.288202e-02
263500.00,596500.00,2.235798e-02
263500.00,597000.00,2.175653e-02
263500.00,597500.00,2.107792e-02
263500.00,598000.00,2.032365e-02
263500.00,598500.00,1.949695e-02
263500.00,599000.00,1.860328e-02
263500.00,599500.00,1.765113e-02
263500.00,600000.00,1.665245e-02
263500.00,600500.00,1.562276e-02
263500.00,601000.00,1.457970e-02
263500.00,601500.00,1.354306e-02
263500.00,602000.00,1.253255e-02
263500.00,602500.00,1.156709e-02
263500.00,603000.00,1.066195e-02
263500.00,603500.00,9.828458e-03
263500.00,604000.00,9.073379e-03
263500.00,604500.00,8.399168e-03
263500.00,605000.00,7.804674e-03
263500.00,605500.00,7.286590e-03
263500.00,606000.00,6.839001e-03
263500.00,606500.00,6.456248e-03
263500.00,607000.00,6.132538e-03
263500.00,607500.00,5.862341e-03
263500.00,608000.00,5.640386e-03
263500.00,608500.00,5.461076e-03
263500.00,609000.00,5.318160e-03
263500.00,609500.00,5.205073e-03
263500.00,610000.00,5.115199e-03
263500.00,610500.00,5.041415e-03
263500.00,611000.00,4.977173e-03
263500.00,611500.00,4.916975e-03
263500.00,612000.00,4.857212e-03
263500.00,612500.00,4.795874e-03
263500.00,613000.00,4.733171e-03
263500.00,613500.00,4.671639e-03
263500.00,614000.00,4.614818e-03
263500.00,614500.00,4.566683e-03
263500.00,615000.00,4.531925e-03
263500.00,615500.00,4.513735e-03
264000.00,566500.00,7.590960e-03
264000.00,567000.00,7.818203e-03
264000.00,567500.00,8.263635e-03
264000.00,568000.00,8.910400e-03
264000.00,568500.00,9.733222e-03
264000.00,569000.00,1.070054e-02
264000.00,569500.00,1.177667e-02
264000.00,570000.00,1.292315e-02
264000.00,570500.00,1.410152e-02
264000.00,571000.00,1.527518e-02
264000.00,571500.00,1.641142e-02
264000.00,572000.00,1.748360e-02
264000.00,572500.00,1.847182e-02
264000.00,573000.00,1.936410e-02
264000.00,573500.00,2.015503e-02
264000.00,574000.00,2.084663e-02
264000.00,574500.00,2.144403e-02
264000.00,575000.00,2.195621e-02
264000.00,575500.00,2.239347e-02
264000.00,576000.00,2.276604e-02
264000.00,576500.00,2.308265e-02
264000.00,577000.00,2.335026e-02
264000.00,577500.00,2.357422e-02
264000.00,578000.00,2.375903e-02
264000.00,578500.00,2.390951e-02
264000.00,579000.00,2.403078e-02
264000.00,579500.00,2.412998e-02
264000.00,580000.00,2.421563e-02
264000.00,580500.00,2.429798e-02
264000.00,581000.00,2.438644e-02
264000.00,581500.00,2.448901e-02
264000.00,582000.00,2.460960e-02
264000.00,582500.00,2.474851e-02
264000.00,583000.00,2.490020e-02
264000.00,583500.00,2.505610e-02
264000.00,584000.00,2.520280e-02
264000.00,584500.00,2.532638e-02
264000.00,585000.00,2.541392e-02
264000.00,585500.00,2.545654e-02
264000.00,586000.00,2.544986e-02
264000.00,586500.00,2.539493e-02
264000.00,587000.00,2.529843e-02
264000.00,587500.00,2.517078e-02
264000.00,588000.00,2.502489e-02
264000.00,588500.00,2.487395e-02
264000.00,589000.00,2.472973e-02
264000.00,589500.00,2.460119e-02
264000.00,590000.00,2.449245e-02
264000.00,590500.00,2.440289e-02
264000.00,591000.00,2.432832e-02
264000.00,591500.00,2.425979e-02
264000.00,592000.00,2.418585e-02
264000.00,592500.00,2.409326e-02
264000.00,593000.00,2.396796e-02
264000.00,593500.00,2.379690e-02
264000.00,594000.00,2.356820e-02
264000.00,594500.00,2.327294e-02
264000.00,595000.00,2.290471e-02
264000.00,595500.00,2.246005e-02
264000.00,596000.00,2.193779e-02
264000.00,596500.00,2.133855e-02
264000.00,597000.00,2.066461e-02
264000.00,597500.00,1.991953e-02
264000.00,598000.00,1.910785e-02
264000.00,598500.00,1.823511e-02
264000.00,599000.00,1.730824e-02
264000.00,599500.00,1.633621e-02
264000.00,600000.00,1.533042e-02
264000.00,600500.00,1.430501e-02
264000.00,601000.00,1.327552e-02
264000.00,601500.00,1.225922e-02
264000.00,602000.00,1.127324e-02
264000.00,602500.00,1.033406e-02
264000.00,603000.00,9.454914e-03
264000.00,603500.00,8.645665e-03
264000.00,604000.00,7.912158e-03
264000.00,604500.00,7.256453e-03
264000.00,605000.00,6.677319e-03
264000.00,605500.00,6.171611e-03
264000.00,606000.00,5.733652e-03
264000.00,606500.00,5.357997e-03
264000.00,607000.00,5.038970e-03
264000.00,607500.00,4.771183e-03
264000.00,608000.00,4.549431e-03
264000.00,608500.00,4.368322e-03
264000.00,609000.00,4.221946e-03
264000.00,609500.00,4.104250e-03
264000.00,610000.00,4.009310e-03
264000.00,610500.00,3.930799e-03
264000.00,611000.00,3.862973e-03
264000.00,611500.00,3.801029e-03
264000.00,612000.00,3.741771e-03
264000.00,612500.00,3.683339e-03
264000.00,613000.00,3.625698e-03
264000.00,613500.00,3.570713e-03
264000.00,614000.00,3.520981e-03
264000.00,614500.00,3.479462e-03
264000.00,615000.00,3.449796e-03
264000.00,615500.00,3.434345e-03
264500.00,566500.00,7.285585e-03
264500.00,567000.00,7.513966e-03
264500.00,567500.00,7.961416e-03
264500.00,568000.00,8.610514e-03
264500.00,568500.00,9.435246e-03
264500.00,569000.00,1.040309e-02
264500.00,569500.00,1.147742e-02
264500.00,570000.00,1.261880e-02
264500.00,570500.00,1.378805e-02
264500.00,571000.00,1.494822e-02
264500.00,571500.00,1.606677e-02
264500.00,572000.00,1.711786e-02
264500.00,572500.00,1.808308e-02
264500.00,573000.00,1.895273e-02
264500.00,573500.00,1.972401e-02
264500.00,574000.00,2.040209e-02
264500.00,574500.00,2.099506e-02
264500.00,575000.00,2.151453e-02
264500.00,575500.00,2.197272e-02
264500.00,576000.00,2.238071e-02
264500.00,576500.00,2.274688e-02
264500.00,577000.00,2.307662e-02
264500.00,577500.00,2.337271e-02
264500.00,578000.00,2.363624e-02
264500.00,578500.00,2.386819e-02
264500.00,579000.00,2.406978e-02
264500.00,579500.00,2.424445e-02
264500.00,580000.00,2.439747e-02
264500.00,580500.00,2.453630e-02
264500.00,581000.00,2.466797e-02
264500.00,581500.00,2.479858e-02
264500.00,582000.00,2.493045e-02
264500.00,582500.00,2.506257e-02
264500.00,583000.00,2.518862e-02
264500.00,583500.00,2.529983e-02
264500.00,584000.00,2.538338e-02
264500.00,584500.00,2.542703e-02
264500.00,585000.00,2.542067e-02
264500.00,585500.00,2.535929e-02
264500.00,586000.00,2.524327e-02
264500.00,586500.00,2.507894e-02
264500.00,587000.00,2.487817e-02
264500.00,587500.00,2.465610e-02
264500.00,588000.00,2.442922e-02
264500.00,588500.00,2.421295e-02
264500.00,589000.00,2.401955e-02
264500.00,589500.00,2.385692e-02
264500.00,590000.00,2.372672e-02
264500.00,590500.00,2.362466e-02
264500.00,591000.00,2.354235e-02
264500.00,591500.00,2.346641e-02
264500.00,592000.00,2.338127e-02
264500.00,592500.00,2.327032e-02
264500.00,593000.00,2.311702e-02
264500.00,593500.00,2.290708e-02
264500.00,594000.00,2.262854e-02
264500.00,594500.00,2.227349e-02
264500.00,595000.00,2.183759e-02
264500.00,595500.00,2.132022e-02
264500.00,596000.00,2.072360e-02
264500.00,596500.00,2.005199e-02
264500.00,597000.00,1.931142e-02
264500.00,597500.00,1.850877e-02
264500.00,598000.00,1.765146e-02
264500.00,598500.00,1.674705e-02
264500.00,599000.00,1.580366e-02
264500.00,599500.00,1.483037e-02
264500.00,600000.00,1.383774e-02
264500.00,600500.00,1.283815e-02
264500.00,601000.00,1.184473e-02
264500.00,601500.00,1.087189e-02
264500.00,602000.00,9.933869e-03
264500.00,602500.00,9.044370e-03
264500.00,603000.00,8.214304e-03
264500.00,603500.00,7.451754e-03
264500.00,604000.00,6.761375e-03
264500.00,604500.00,6.144612e-03
264500.00,605000.00,5.599986e-03
264500.00,605500.00,5.124388e-03
264500.00,606000.00,4.712331e-03
264500.00,606500.00,4.358576e-03
264500.00,607000.00,4.057620e-03
264500.00,607500.00,3.804289e-03
264500.00,608000.00,3.593550e-03
264500.00,608500.00,3.420329e-03
264500.00,609000.00,3.279160e-03
264500.00,609500.00,3.164594e-03
264500.00,610000.00,3.071441e-03
264500.00,610500.00,2.994194e-03
264500.00,611000.00,2.927919e-03
264500.00,611500.00,2.868489e-03
264500.00,612000.00,2.813121e-03
264500.00,612500.00,2.760125e-03
264500.00,613000.00,2.709281e-03
264500.00,613500.00,2.661894e-03
264500.00,614000.00,2.619784e-03
264500.00,614500.00,2.585070e-03
264500.00,615000.00,2.560499e-03
264500.00,615500.00,2.547756e-03
265000.00,566500.00,6.986631e-03
265000.00,567000.00,7.215636e-03
265000.00,567500.00,7.664048e-03
265000.00,568000.00,8.313858e-03
265000.00,568500.00,9.138296e-03
265000.00,569000.00,1.010391e-02
265000.00,569500.00,1.117322e-02
265000.00,570000.00,1.230605e-02
265000.00,570500.00,1.346270e-02
265000.00,571000.00,1.460624e-02
265000.00,571500.00,1.570466e-02
265000.00,572000.00,1.673324e-02
265000.00,572500.00,1.767541e-02
265000.00,573000.00,1.852388e-02
265000.00,573500.00,1.927861e-02
265000.00,574000.00,1.994780e-02
265000.00,574500.00,2.054237e-02
265000.00,575000.00,2.107630e-02
265000.00,575500.00,2.156334e-02
265000.00,576000.00,2.201508e-02
265000.00,576500.00,2.243917e-02
265000.00,577000.00,2.283909e-02
265000.00,577500.00,2.321478e-02
265000.00,578000.00,2.356370e-02
265000.00,578500.00,2.388281e-02
265000.00,579000.00,2.416927e-02
265000.00,579500.00,2.442269e-02
265000.00,580000.00,2.464488e-02
265000.00,580500.00,2.484031e-02
265000.00,581000.00,2.501338e-02
265000.00,581500.00,2.516806e-02
265000.00,582000.00,2.530487e-02
265000.00,582500.00,2.542139e-02
265000.00,583000.00,2.551048e-02
265000.00,583500.00,2.556329e-02
265000.00,584000.00,2.556789e-02
265000.00,584500.00,2.551411e-02
265000.00,585000.00,2.539516e-02
265000.00,585500.00,2.521047e-02
265000.00,586000.00,2.496573e-02
265000.00,586500.00,2.467308e-02
265000.00,587000.00,2.435006e-02
265000.00,587500.00,2.401680e-02
265000.00,588000.00,2.369363e-02
265000.00,588500.00,2.339822e-02
265000.00,589000.00,2.314332e-02
265000.00,589500.00,2.293560e-02
265000.00,590000.00,2.277408e-02
265000.00,590500.00,2.265064e-02
265000.00,591000.00,2.255247e-02
265000.00,591500.00,2.246169e-02
265000.00,592000.00,2.235858e-02
265000.00,592500.00,2.222328e-02
265000.00,593000.00,2.203698e-02
265000.00,593500.00,2.178440e-02
265000.00,594000.00,2.145388e-02
265000.00,594500.00,2.103880e-02
265000.00,595000.00,2.053722e-02
265000.00,595500.00,1.995155e-02
265000.00,596000.00,1.928750e-02
265000.00,596500.00,1.855292e-02
265000.00,597000.00,1.775746e-02
265000.00,597500.00,1.691105e-02
265000.00,598000.00,1.602364e-02
265000.00,598500.00,1.510449e-02
265000.00,599000.00,1.416254e-02
265000.00,599500.00,1.320668e-02
265000.00,600000.00,1.224633e-02
265000.00,600500.00,1.129194e-02
265000.00,601000.00,1.035400e-02
265000.00,601500.00,9.443956e-03
265000.00,602000.00,8.572987e-03
265000.00,602500.00,7.751866e-03
265000.00,603000.00,6.989010e-03
265000.00,603500.00,6.290562e-03
265000.00,604000.00,5.659825e-03
265000.00,604500.00,5.097495e-03
265000.00,605000.00,4.601742e-03
265000.00,605500.00,4.169422e-03
265000.00,606000.00,3.795241e-03
265000.00,606500.00,3.474192e-03
265000.00,607000.00,3.201017e-03
265000.00,607500.00,2.970851e-03
265000.00,608000.00,2.778937e-03
265000.00,608500.00,2.620610e-03
265000.00,609000.00,2.490940e-03
265000.00,609500.00,2.385130e-03
265000.00,610000.00,2.298743e-03
265000.00,610500.00,2.227081e-03
265000.00,611000.00,2.165995e-03
265000.00,611500.00,2.112000e-03
265000.00,612000.00,2.062720e-03
265000.00,612500.00,2.016649e-03
265000.00,613000.00,1.973442e-03
265000.00,613500.00,1.933960e-03
265000.00,614000.00,1.899410e-03
265000.00,614500.00,1.871245e-03
265000.00,615000.00,1.851480e-03
265000.00,615500.00,1.841267e-03
265500.00,566500.00,6.703921e-03
265500.00,567000.00,6.932906e-03
265500.00,567500.00,7.380989e-03
265500.00,568000.00,8.029572e-03
265500.00,568500.00,8.851150e-03
265500.00,569000.00,9.811433e-03
265500.00,569500.00,1.087221e-02
265500.00,570000.00,1.199282e-02
265500.00,570500.00,1.313333e-02
265500.00,571000.00,1.425719e-02
265500.00,571500.00,1.533326e-02
265500.00,572000.00,1.633829e-02
265500.00,572500.00,1.725776e-02
265500.00,573000.00,1.808693e-02
265500.00,573500.00,1.882854e-02
265500.00,574000.00,1.949365e-02
265500.00,574500.00,2.009581e-02
265500.00,575000.00,2.065099e-02
265500.00,575500.00,2.117415e-02
265500.00,576000.00,2.167701e-02
265500.00,576500.00,2.216615e-02
265500.00,577000.00,2.264290e-02
265500.00,577500.00,2.310416e-02
265500.00,578000.00,2.354364e-02
265500.00,578500.00,2.395421e-02
265500.00,579000.00,2.432892e-02
265500.00,579500.00,2.466340e-02
265500.00,580000.00,2.495593e-02
265500.00,580500.00,2.520776e-02
265500.00,581000.00,2.542048e-02
265500.00,581500.00,2.559569e-02
265500.00,582000.00,2.573196e-02
265500.00,582500.00,2.582536e-02
265500.00,583000.00,2.586792e-02
265500.00,583500.00,2.585085e-02
265500.00,584000.00,2.576333e-02
265500.00,584500.00,2.559759e-02
265500.00,585000.00,2.535057e-02
265500.00,585500.00,2.502648e-02
265500.00,586000.00,2.463675e-02
265500.00,586500.00,2.419961e-02
265500.00,587000.00,2.373853e-02
265500.00,587500.00,2.327887e-02
265500.00,588000.00,2.284488e-02
265500.00,588500.00,2.245660e-02
265500.00,589000.00,2.212730e-02
265500.00,589500.00,2.186250e-02
265500.00,590000.00,2.165867e-02
265500.00,590500.00,2.150392e-02
265500.00,591000.00,2.138117e-02
265500.00,591500.00,2.126822e-02
265500.00,592000.00,2.114141e-02
265500.00,592500.00,2.097786e-02
265500.00,593000.00,2.075670e-02
265500.00,593500.00,2.046193e-02
265500.00,594000.00,2.008231e-02
265500.00,594500.00,1.961266e-02
265500.00,595000.00,1.905339e-02
265500.00,595500.00,1.840988e-02
265500.00,596000.00,1.769108e-02
265500.00,596500.00,1.690815e-02
265500.00,597000.00,1.607390e-02
265500.00,597500.00,1.520090e-02
265500.00,598000.00,1.430113e-02
265500.00,598500.00,1.338517e-02
265500.00,599000.00,1.246237e-02
265500.00,599500.00,1.154118e-02
265500.00,600000.00,1.062972e-02
265500.00,600500.00,9.736377e-03
265500.00,601000.00,8.869024e-03
265500.00,601500.00,8.036158e-03
265500.00,602000.00,7.245909e-03
265500.00,602500.00,6.506148e-03
265500.00,603000.00,5.822798e-03
265500.00,603500.00,5.200029e-03
265500.00,604000.00,4.639749e-03
265500.00,604500.00,4.141854e-03
265500.00,605000.00,3.704132e-03
265500.00,605500.00,3.323385e-03
265500.00,606000.00,2.994539e-03
265500.00,606500.00,2.712872e-03
265500.00,607000.00,2.473448e-03
265500.00,607500.00,2.271799e-03
265500.00,608000.00,2.103536e-03
265500.00,608500.00,1.964477e-03
265500.00,609000.00,1.850283e-03
265500.00,609500.00,1.756828e-03
265500.00,610000.00,1.680413e-03
265500.00,610500.00,1.617113e-03
265500.00,611000.00,1.563516e-03
265500.00,611500.00,1.516733e-03
265500.00,612000.00,1.474772e-03
265500.00,612500.00,1.436318e-03
265500.00,613000.00,1.400955e-03
265500.00,613500.00,1.369202e-03
265500.00,614000.00,1.341799e-03
265500.00,614500.00,1.319683e-03
265500.00,615000.00,1.304288e-03
265500.00,615500.00,1.296360e-03
266000.00,566500.00,6.446262e-03
266000.00,567000.00,6.674517e-03
266000.00,567500.00,7.120852e-03
266000.00,568000.00,7.766117e-03
266000.00,568500.00,8.582127e-03
266000.00,569000.00,9.533875e-03
266000.00,569500.00,1.058261e-02
266000.00,570000.00,1.168743e-02
266000.00,570500.00,1.280849e-02
266000.00,571000.00,1.390994e-02
266000.00,571500.00,1.496186e-02
266000.00,572000.00,1.594270e-02
266000.00,572500.00,1.684021e-02
266000.00,573000.00,1.765225e-02
266000.00,573500.00,1.838426e-02
266000.00,574000.00,1.904995e-02
266000.00,574500.00,1.966519e-02
266000.00,575000.00,2.024763e-02
266000.00,575500.00,2.081302e-02
266000.00,576000.00,2.137288e-02
266000.00,576500.00,2.193246e-02
266000.00,577000.00,2.249077e-02
266000.00,577500.00,2.304155e-02
266000.00,578000.00,2.357478e-02
266000.00,578500.00,2.407921e-02
266000.00,579000.00,2.454378e-02
266000.00,579500.00,2.496020e-02
266000.00,580000.00,2.532309e-02
266000.00,580500.00,2.563038e-02
266000.00,581000.00,2.588071e-02
266000.00,581500.00,2.607318e-02
266000.00,582000.00,2.620427e-02
266000.00,582500.00,2.626852e-02
266000.00,583000.00,2.625718e-02
266000.00,583500.00,2.616162e-02
266000.00,584000.00,2.597234e-02
266000.00,584500.00,2.568420e-02
266000.00,585000.00,2.529811e-02
266000.00,585500.00,2.482325e-02
266000.00,586000.00,2.427693e-02
266000.00,586500.00,2.368362e-02
266000.00,587000.00,2.307273e-02
266000.00,587500.00,2.247487e-02
266000.00,588000.00,2.191827e-02
266000.00,588500.00,2.142539e-02
266000.00,589000.00,2.101012e-02
266000.00,589500.00,2.067709e-02
266000.00,590000.00,2.042042e-02
266000.00,590500.00,2.022480e-02
266000.00,591000.00,2.006927e-02
266000.00,591500.00,1.992770e-02
266000.00,592000.00,1.977284e-02
266000.00,592500.00,1.957915e-02
266000.00,593000.00,1.932400e-02
266000.00,593500.00,1.899076e-02
266000.00,594000.00,1.856871e-02
266000.00,594500.00,1.805402e-02
266000.00,595000.00,1.744923e-02
266000.00,595500.00,1.676233e-02
266000.00,596000.00,1.600509e-02
266000.00,596500.00,1.519141e-02
266000.00,597000.00,1.433670e-02
266000.00,597500.00,1.345556e-02
266000.00,598000.00,1.256148e-02
266000.00,598500.00,1.166587e-02
266000.00,599000.00,1.077816e-02
266000.00,599500.00,9.906139e-03
266000.00,600000.00,9.056524e-03
266000.00,600500.00,8.235670e-03
266000.00,601000.00,7.448948e-03
266000.00,601500.00,6.702075e-03
266000.00,602000.00,6.000327e-03
266000.00,602500.00,5.348851e-03
266000.00,603000.00,4.751216e-03
266000.00,603500.00,4.209725e-03
266000.00,604000.00,3.724955e-03
266000.00,604500.00,3.296038e-03
266000.00,605000.00,2.920405e-03
266000.00,605500.00,2.594825e-03
266000.00,606000.00,2.314494e-03
266000.00,606500.00,2.075022e-03
266000.00,607000.00,1.871869e-03
266000.00,607500.00,1.701025e-03
266000.00,608000.00,1.558539e-03
266000.00,608500.00,1.440747e-03
266000.00,609000.00,1.343919e-03
266000.00,609500.00,1.264590e-03
266000.00,610000.00,1.199742e-03
266000.00,610500.00,1.146167e-03
266000.00,611000.00,1.101118e-03
266000.00,611500.00,1.062242e-03
266000.00,612000.00,1.027899e-03
266000.00,612500.00,9.969695e-04
266000.00,613000.00,9.690133e-04
266000.00,613500.00,9.443047e-04
266000.00,614000.00,9.232476e-04
266000.00,614500.00,9.064086e-04
266000.00,615000.00,8.947750e-04
266000.00,615500.00,8.888017e-04
266500.00,566500.00,6.219262e-03
266500.00,567000.00,6.446092e-03
266500.00,567500.00,6.889312e-03
266500.00,568000.00,7.529275e-03
266500.00,568500.00,8.337202e-03
266500.00,569000.00,9.277519e-03
266500.00,569500.00,1.031113e-02
266500.00,570000.00,1.139713e-02
266500.00,570500.00,1.249608e-02
266500.00,571000.00,1.357309e-02
266500.00,571500.00,1.459973e-02
266500.00,572000.00,1.555636e-02
266500.00,572500.00,1.643306e-02
266500.00,573000.00,1.723027e-02
266500.00,573500.00,1.795600e-02
266500.00,574000.00,1.862633e-02
266500.00,574500.00,1.925916e-02
266500.00,575000.00,1.987340e-02
266500.00,575500.00,2.048528e-02
266500.00,576000.00,2.110583e-02
266500.00,576500.00,2.173877e-02
266500.00,577000.00,2.238069e-02
266500.00,577500.00,2.302222e-02
266500.00,578000.00,2.364963e-02
266500.00,578500.00,2.424771e-02
266500.00,579000.00,2.480142e-02
266500.00,579500.00,2.529859e-02
266500.00,580000.00,2.573024e-02
266500.00,580500.00,2.609096e-02
266500.00,581000.00,2.637640e-02
266500.00,581500.00,2.658311e-02
266500.00,582000.00,2.670548e-02
266500.00,582500.00,2.673651e-02
266500.00,583000.00,2.666676e-02
266500.00,583500.00,2.648786e-02
266500.00,584000.00,2.619179e-02
266500.00,584500.00,2.577611e-02
266500.00,585000.00,2.524576e-02
266500.00,585500.00,2.461491e-02
266500.00,586000.00,2.390663e-02
266500.00,586500.00,2.315147e-02
266500.00,587000.00,2.238462e-02
266500.00,587500.00,2.164182e-02
266500.00,588000.00,2.095517e-02
266500.00,588500.00,2.034956e-02
266500.00,589000.00,1.983970e-02
266500.00,589500.00,1.942956e-02
266500.00,590000.00,1.911139e-02
266500.00,590500.00,1.886693e-02
266500.00,591000.00,1.867191e-02
266500.00,591500.00,1.849681e-02
266500.00,592000.00,1.831135e-02
266500.00,592500.00,1.808766e-02
266500.00,593000.00,1.780163e-02
266500.00,593500.00,1.743616e-02
266500.00,594000.00,1.698095e-02
266500.00,594500.00,1.643328e-02
266500.00,595000.00,1.579743e-02
266500.00,595500.00,1.508349e-02
266500.00,596000.00,1.430547e-02
266500.00,596500.00,1.347929e-02
266500.00,597000.00,1.262233e-02
266500.00,597500.00,1.175058e-02
266500.00,598000.00,1.087849e-02
266500.00,598500.00,1.001784e-02
266500.00,599000.00,9.177845e-03
266500.00,599500.00,8.365487e-03
266500.00,600000.00,7.586082e-03
266500.00,600500.00,6.844079e-03
266500.00,601000.00,6.142580e-03
266500.00,601500.00,5.484808e-03
266500.00,602000.00,4.873499e-03
266500.00,602500.00,4.311371e-03
266500.00,603000.00,3.799900e-03
266500.00,603500.00,3.339725e-03
266500.00,604000.00,2.930240e-03
266500.00,604500.00,2.569912e-03
266500.00,605000.00,2.255883e-03
266500.00,605500.00,1.984933e-03
266500.00,606000.00,1.752575e-03
266500.00,606500.00,1.554792e-03
266500.00,607000.00,1.387488e-03
266500.00,607500.00,1.247148e-03
266500.00,608000.00,1.130288e-03
266500.00,608500.00,1.033768e-03
266500.00,609000.00,9.544548e-04
266500.00,609500.00,8.894945e-04
266500.00,610000.00,8.364852e-04
