"","X.Network","Station","Location","Channel","Latitude","Longitude","Elevation","Depth","Azimuth","Dip","SensorDescription","Scale","ScaleFreq","ScaleUnits","SampleRate","StartTime","EndTime","Xcoord","Ycoord"
"6142","NL","TERZ",1,"VEP",50.756763,5.906114,150,250,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"19/06/2019 00:00","31/12/2599 23:59",191618.760912244,307553.164621757
"6143","NL","TERZ",1,"VFP",50.756763,5.906114,150,250,0,0,"Synthetic State of Health (SOH)",1,0.01,"COUNTS",0.1,"19/06/2019 00:00","31/12/2599 23:59",191618.760912244,307553.164621757
"6144","NL","TERZ",1,"VKI",50.756763,5.906114,150,250,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"CELSIUS",0.1,"19/06/2019 00:00","31/12/2599 23:59",191618.760912244,307553.164621757
"6145","NL","TERZ",1,"VMU",50.756763,5.906114,150,250,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"19/06/2019 00:00","31/12/2599 23:59",191618.760912244,307553.164621757
"6146","NL","TERZ",1,"VMV",50.756763,5.906114,150,250,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"19/06/2019 00:00","31/12/2599 23:59",191618.760912244,307553.164621757
"6147","NL","TERZ",1,"VMW",50.756763,5.906114,150,250,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"19/06/2019 00:00","31/12/2599 23:59",191618.760912244,307553.164621757
"6148","NL","TWZL",NA,"HG1",53.232544,6.092683,1.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"26/06/2020 00:00","31/12/2599 23:59",202108.183468875,583114.04898122
"6149","NL","TWZL",NA,"HG2",53.232544,6.092683,1.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"26/06/2020 00:00","31/12/2599 23:59",202108.183468875,583114.04898122
"6150","NL","TWZL",NA,"HGZ",53.232544,6.092683,1.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"26/06/2020 00:00","31/12/2599 23:59",202108.183468875,583114.04898122
"6151","NL","UTRP",NA,"HG1",53.096883,6.184182,3.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"06/03/2020 00:00","31/12/2599 23:59",208384.877311841,568080.996896727
"6152","NL","UTRP",NA,"HG2",53.096883,6.184182,3.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"06/03/2020 00:00","31/12/2599 23:59",208384.877311841,568080.996896727
"6153","NL","UTRP",NA,"HGZ",53.096883,6.184182,3.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"06/03/2020 00:00","31/12/2599 23:59",208384.877311841,568080.996896727
"6154","NL","VBG1",NA,"HHE",52.544,6.6693,11,42,70,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6155","NL","VBG1",NA,"HHN",52.544,6.6693,11,42,340,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6156","NL","VBG1",NA,"HHZ",52.544,6.6693,11,42,0,-90,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6157","NL","VBG1",0,"HHE",52.544,6.6693,11,42,70,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6158","NL","VBG1",0,"HHN",52.544,6.6693,11,42,340,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6159","NL","VBG1",0,"HHZ",52.544,6.6693,11,42,0,-90,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6160","NL","VBG1",1,"HHE",52.544,6.6693,11,42,70,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6161","NL","VBG1",1,"HHN",52.544,6.6693,11,42,340,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6162","NL","VBG1",1,"HHZ",52.544,6.6693,11,42,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6163","NL","VBG2",NA,"HHE",52.544,6.6693,11,92,24,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6164","NL","VBG2",NA,"HHN",52.544,6.6693,11,92,294,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6165","NL","VBG2",NA,"HHZ",52.544,6.6693,11,92,0,-90,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6166","NL","VBG2",0,"HHE",52.544,6.6693,11,92,24,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6167","NL","VBG2",0,"HHN",52.544,6.6693,11,92,294,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6168","NL","VBG2",0,"HHZ",52.544,6.6693,11,92,0,-90,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6169","NL","VBG2",1,"HHE",52.544,6.6693,11,92,24,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6170","NL","VBG2",1,"HHN",52.544,6.6693,11,92,294,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6171","NL","VBG2",1,"HHZ",52.544,6.6693,11,92,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6172","NL","VBG3",NA,"HHE",52.544,6.6693,11,142,194,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6173","NL","VBG3",NA,"HHN",52.544,6.6693,11,142,104,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6174","NL","VBG3",NA,"HHZ",52.544,6.6693,11,142,0,-90,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6175","NL","VBG3",0,"HHE",52.544,6.6693,11,142,194,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6176","NL","VBG3",0,"HHN",52.544,6.6693,11,142,104,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6177","NL","VBG3",0,"HHZ",52.544,6.6693,11,142,0,-90,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6178","NL","VBG3",1,"HHE",52.544,6.6693,11,142,194,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6179","NL","VBG3",1,"HHN",52.544,6.6693,11,142,104,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6180","NL","VBG3",1,"HHZ",52.544,6.6693,11,142,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6181","NL","VBG4",NA,"HHE",52.544,6.6693,11,192,180,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6182","NL","VBG4",NA,"HHN",52.544,6.6693,11,192,90,0,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6183","NL","VBG4",NA,"HHZ",52.544,6.6693,11,192,0,-90,"SM6",429735000,10,"M/S",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6184","NL","VBG4",0,"HHE",52.544,6.6693,11,192,180,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6185","NL","VBG4",0,"HHN",52.544,6.6693,11,192,90,0,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6186","NL","VBG4",0,"HHZ",52.544,6.6693,11,192,0,-90,"SM6",107434000,10,"M/S",100,"01/09/2010 00:00","16/06/2016 10:00",241970.447237927,507033.371263193
"6187","NL","VBG4",1,"HHE",52.544,6.6693,11,192,180,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6188","NL","VBG4",1,"HHN",52.544,6.6693,11,192,90,0,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6189","NL","VBG4",1,"HHZ",52.544,6.6693,11,192,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 10:00","31/12/2599 23:59",241970.447237927,507033.371263193
"6190","NL","VBGT",NA,"HY1",52.544,6.6693,11,0,0,0,"",NA,NA,"",120,"28/04/1995 00:00","01/09/2010 00:00",241970.447237927,507033.371263193
"6191","NL","VDM20",NA,"HG1",53.084377,6.833631,1.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6192","NL","VDM20",NA,"HG2",53.084377,6.833631,1.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6193","NL","VDM20",NA,"HGZ",53.084377,6.833631,1.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6194","NL","VDM21",NA,"HH1",53.084377,6.833631,1.7,50,90,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6195","NL","VDM21",NA,"HH2",53.084377,6.833631,1.7,50,0,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6196","NL","VDM21",NA,"HHZ",53.084377,6.833631,1.7,50,0,90,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6197","NL","VDM22",NA,"HH1",53.084377,6.833631,1.7,100,90,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6198","NL","VDM22",NA,"HH2",53.084377,6.833631,1.7,100,0,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6199","NL","VDM22",NA,"HHZ",53.084377,6.833631,1.7,100,0,90,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6200","NL","VDM23",NA,"HH1",53.084377,6.833631,1.7,150,90,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6201","NL","VDM23",NA,"HH2",53.084377,6.833631,1.7,150,0,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6202","NL","VDM23",NA,"HHZ",53.084377,6.833631,1.7,150,0,90,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6203","NL","VDM24",NA,"HH1",53.084377,6.833631,1.7,200,90,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6204","NL","VDM24",NA,"HH2",53.084377,6.833631,1.7,200,0,0,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6205","NL","VDM24",NA,"HHZ",53.084377,6.833631,1.7,200,0,90,"SM6H",250205000,10,"M/S",200,"22/04/2022 00:00","31/12/2599 23:59",251912.539880576,567366.422237127
"6206","NL","VEN2",0,"HHE",51.4283,6.0937,25,0,90,0,"CMG6TC",2076680000,1,"M/S",100,"08/05/2012 00:00","06/07/2017 00:00",204133.665799337,382370.014104126
"6207","NL","VEN2",0,"HHN",51.4283,6.0937,25,0,0,0,"CMG6TC",2065530000,1,"M/S",100,"08/05/2012 00:00","06/07/2017 00:00",204133.665799337,382370.014104126
"6208","NL","VEN2",0,"HHZ",51.4283,6.0937,25,0,0,-90,"CMG6TC",2076680000,1,"M/S",100,"08/05/2012 00:00","06/07/2017 00:00",204133.665799337,382370.014104126
"6209","NL","VEN2",0,"LHE",51.4283,6.0937,25,0,90,0,"CMG6TC",2076680000,1,"M/S",1,"08/05/2012 00:00","06/07/2017 00:00",204133.665799337,382370.014104126
"6210","NL","VEN2",0,"LHN",51.4283,6.0937,25,0,0,0,"CMG6TC",2065530000,1,"M/S",1,"08/05/2012 00:00","06/07/2017 00:00",204133.665799337,382370.014104126
"6211","NL","VEN2",0,"LHZ",51.4283,6.0937,25,0,0,-90,"CMG6TC",2076680000,1,"M/S",1,"08/05/2012 00:00","06/07/2017 00:00",204133.665799337,382370.014104126
"6212","NL","VHP",NA,"HG1",53.095674,5.955347,-0.4,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",193057.835836726,567801.296550332
"6213","NL","VHP",NA,"HG2",53.095674,5.955347,-0.4,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",193057.835836726,567801.296550332
"6214","NL","VHP",NA,"HGZ",53.095674,5.955347,-0.4,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",193057.835836726,567801.296550332
"6215","NL","VKB",NA,"AX0",50.8669,5.7847,90,0,0,0,"Quanterra 330HR Linear Phase Below 100 Composite",3.2875,0,"A",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6216","NL","VKB",NA,"AX1",50.8669,5.7847,90,0,0,0,"Quanterra 330HR Linear Phase Below 100 Composite",3.2875,0,"A",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6217","NL","VKB",NA,"AX2",50.8669,5.7847,90,0,0,0,"Quanterra 330HR Linear Phase Below 100 Composite",3.2875,0,"A",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6218","NL","VKB",NA,"AX3",50.8669,5.7847,90,0,0,0,"Quanterra 330HR Linear Phase Below 100 Composite",3.2875,0,"A",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6219","NL","VKB",NA,"BHE",50.8669,5.7847,90,0,90,0,"STS2",2516580000,1,"M/S",40,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6220","NL","VKB",NA,"BHN",50.8669,5.7847,90,0,0,0,"STS2",2516580000,1,"M/S",40,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6221","NL","VKB",NA,"BHZ",50.8669,5.7847,90,0,0,-90,"STS2",2516580000,1,"M/S",40,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6222","NL","VKB",NA,"HHE",50.8669,5.7847,90,0,90,0,"STS2",2516580000,1,"M/S",100,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6223","NL","VKB",NA,"HHN",50.8669,5.7847,90,0,0,0,"STS2",2516580000,1,"M/S",100,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6224","NL","VKB",NA,"HHZ",50.8669,5.7847,90,0,0,-90,"STS2",2516580000,1,"M/S",100,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6225","NL","VKB",NA,"LCE",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1e+06,0,"S",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6226","NL","VKB",NA,"LCQ",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"PERCENT",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6227","NL","VKB",NA,"LHE",50.8669,5.7847,90,0,90,0,"STS2",2516580000,1,"M/S",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6228","NL","VKB",NA,"LHN",50.8669,5.7847,90,0,0,0,"STS2",2516580000,1,"M/S",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6229","NL","VKB",NA,"LHZ",50.8669,5.7847,90,0,0,-90,"STS2",2516580000,1,"M/S",1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6230","NL","VKB",NA,"VCO",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6231","NL","VKB",NA,"VEA",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6232","NL","VKB",NA,"VEC",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6233","NL","VKB",NA,"VEP",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6234","NL","VKB",NA,"VFP",50.8669,5.7847,90,0,0,0,"Synthetic State of Health (SOH)",1,0.01,"COUNTS",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6235","NL","VKB",NA,"VKI",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"CELSIUS",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6236","NL","VKB",NA,"VMU",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6237","NL","VKB",NA,"VMV",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6238","NL","VKB",NA,"VMW",50.8669,5.7847,90,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"01/06/2011 12:00","31/12/2599 23:59",182984.3562937,319752.169917098
"6239","NL","VLD",NA,"HG1",52.866799,6.215673,7.6,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",210788.275998523,542501.819539872
"6240","NL","VLD",NA,"HG2",52.866799,6.215673,7.6,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",210788.275998523,542501.819539872
"6241","NL","VLD",NA,"HGZ",52.866799,6.215673,7.6,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",210788.275998523,542501.819539872
"6242","NL","VLW0",NA,"HHE",52.9682,7.0972,7,0,90,0,"SM6",429735000,10,"M/S",120,"24/07/1998 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6243","NL","VLW0",NA,"HHN",52.9682,7.0972,7,0,0,0,"SM6",429735000,10,"M/S",120,"24/07/1998 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6244","NL","VLW0",NA,"HHZ",52.9682,7.0972,7,0,0,-90,"SM6",429735000,10,"M/S",120,"24/07/1998 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6245","NL","VLW1",NA,"HHE",52.9682,7.0972,7,50,292,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6246","NL","VLW1",NA,"HHN",52.9682,7.0972,7,50,202,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6247","NL","VLW1",NA,"HHZ",52.9682,7.0972,7,50,0,-90,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6248","NL","VLW1",0,"HHE",52.9682,7.0972,7,50,112,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6249","NL","VLW1",0,"HHN",52.9682,7.0972,7,50,22,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6250","NL","VLW1",0,"HHZ",52.9682,7.0972,7,50,0,-90,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6251","NL","VLW1",1,"HHE",52.9682,7.0972,7,50,112,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6252","NL","VLW1",1,"HHN",52.9682,7.0972,7,50,22,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6253","NL","VLW1",1,"HHZ",52.9682,7.0972,7,50,0,-90,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6254","NL","VLW2",NA,"HHE",52.9682,7.0972,7,100,342,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6255","NL","VLW2",NA,"HHN",52.9682,7.0972,7,100,252,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6256","NL","VLW2",NA,"HHZ",52.9682,7.0972,7,100,0,-90,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6257","NL","VLW2",0,"HHE",52.9682,7.0972,7,100,162,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6258","NL","VLW2",0,"HHN",52.9682,7.0972,7,100,72,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6259","NL","VLW2",0,"HHZ",52.9682,7.0972,7,100,0,-90,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6260","NL","VLW2",1,"HHE",52.9682,7.0972,7,100,162,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6261","NL","VLW2",1,"HHN",52.9682,7.0972,7,100,72,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6262","NL","VLW2",1,"HHZ",52.9682,7.0972,7,100,0,-90,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6263","NL","VLW3",NA,"HHE",52.9682,7.0972,7,150,213,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6264","NL","VLW3",NA,"HHN",52.9682,7.0972,7,150,123,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6265","NL","VLW3",NA,"HHZ",52.9682,7.0972,7,150,0,-90,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6266","NL","VLW3",0,"HHE",52.9682,7.0972,7,150,33,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6267","NL","VLW3",0,"HHN",52.9682,7.0972,7,150,303,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6268","NL","VLW3",0,"HHZ",52.9682,7.0972,7,150,0,-90,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6269","NL","VLW3",1,"HHE",52.9682,7.0972,7,150,33,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6270","NL","VLW3",1,"HHN",52.9682,7.0972,7,150,303,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6271","NL","VLW3",1,"HHZ",52.9682,7.0972,7,150,0,-90,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6272","NL","VLW4",NA,"HHE",52.9682,7.0972,7,200,179,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6273","NL","VLW4",NA,"HHN",52.9682,7.0972,7,200,89,0,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6274","NL","VLW4",NA,"HHZ",52.9682,7.0972,7,200,0,-90,"SM6",429735000,10,"M/S",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6275","NL","VLW4",0,"HHE",52.9682,7.0972,7,200,359,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6276","NL","VLW4",0,"HHN",52.9682,7.0972,7,200,269,0,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6277","NL","VLW4",0,"HHZ",52.9682,7.0972,7,200,0,-90,"SM6",107434000,10,"M/S",100,"29/10/2010 00:00","15/06/2016 07:00",269876.425105818,554827.052175459
"6278","NL","VLW4",1,"HHE",52.9682,7.0972,7,200,359,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6279","NL","VLW4",1,"HHN",52.9682,7.0972,7,200,269,0,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6280","NL","VLW4",1,"HHZ",52.9682,7.0972,7,200,0,-90,"SM6",90561076,10,"M/S",200,"15/06/2016 07:00","31/12/2599 23:59",269876.425105818,554827.052175459
"6281","NL","VLWT",NA,"HY1",52.9682,7.0972,7,0,0,0,"",NA,NA,"",120,"23/05/1995 00:00","29/10/2010 00:00",269876.425105818,554827.052175459
"6282","NL","VNDM0",NA,"CPU",53.115086,6.839044,1.5,0,0,0,"Rock/Etna digitizer Kinemetrics",1,0,"PERCENT",1,"28/05/2019 00:00","31/12/2599 23:59",252206.353654879,570790.695275075
"6283","NL","VNDM0",NA,"DEG",53.115086,6.839044,1.5,0,0,0,"Rock/Etna digitizer Kinemetrics",1,0,"CELSIUS",1,"28/05/2019 00:00","31/12/2599 23:59",252206.353654879,570790.695275075
"6284","NL","VNDM0",NA,"HG1",53.115086,6.839044,1.5,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"28/05/2019 00:00","31/12/2599 23:59",252206.353654879,570790.695275075
