"","X.Network","Station","Location","Channel","Latitude","Longitude","Elevation","Depth","Azimuth","Dip","SensorDescription","Scale","ScaleFreq","ScaleUnits","SampleRate","StartTime","EndTime","End_date"
"4672","NL","G610",NA,"HGZ",53.381855,6.681333,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4673","NL","G611",NA,"HH1",53.381855,6.681333,2,50,66,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4674","NL","G611",NA,"HH2",53.381855,6.681333,2,50,336,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4675","NL","G611",NA,"HHZ",53.381855,6.681333,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4676","NL","G612",NA,"HH1",53.381855,6.681333,2,100,220.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4677","NL","G612",NA,"HH2",53.381855,6.681333,2,100,130.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4678","NL","G612",NA,"HHZ",53.381855,6.681333,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4679","NL","G613",NA,"HH1",53.381855,6.681333,2,150,297.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4680","NL","G613",NA,"HH2",53.381855,6.681333,2,150,207.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4681","NL","G613",NA,"HHZ",53.381855,6.681333,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4682","NL","G614",NA,"HH1",53.381855,6.681333,2,200,31,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4683","NL","G614",NA,"HH2",53.381855,6.681333,2,200,301,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4684","NL","G614",NA,"HHZ",53.381855,6.681333,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4685","NL","G620",NA,"HG1",53.38698,6.841949,2,0,6.8,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4686","NL","G620",NA,"HG2",53.38698,6.841949,2,0,96.8,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4687","NL","G620",NA,"HGZ",53.38698,6.841949,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4688","NL","G621",NA,"HH1",53.38698,6.841949,2,50,311.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4689","NL","G621",NA,"HH2",53.38698,6.841949,2,50,221.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4690","NL","G621",NA,"HHZ",53.38698,6.841949,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4691","NL","G622",NA,"HH1",53.38698,6.841949,2,100,283.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4692","NL","G622",NA,"HH2",53.38698,6.841949,2,100,193.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4693","NL","G622",NA,"HHZ",53.38698,6.841949,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4694","NL","G623",NA,"HH1",53.38698,6.841949,2,150,232,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4695","NL","G623",NA,"HH2",53.38698,6.841949,2,150,142,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4696","NL","G623",NA,"HHZ",53.38698,6.841949,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4697","NL","G624",NA,"HH1",53.38698,6.841949,2,200,97.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4698","NL","G624",NA,"HH2",53.38698,6.841949,2,200,7.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4699","NL","G624",NA,"HHZ",53.38698,6.841949,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4700","NL","G630",NA,"HG1",53.33143,6.910878,2,0,357,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4701","NL","G630",NA,"HG2",53.33143,6.910878,2,0,87,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4702","NL","G630",NA,"HGZ",53.33143,6.910878,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4703","NL","G631",NA,"HH1",53.33143,6.910878,2,50,111.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4704","NL","G631",NA,"HH2",53.33143,6.910878,2,50,21.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4705","NL","G631",NA,"HHZ",53.33143,6.910878,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4706","NL","G632",NA,"HH1",53.33143,6.910878,2,100,111.1,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4707","NL","G632",NA,"HH2",53.33143,6.910878,2,100,21.1,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4708","NL","G632",NA,"HHZ",53.33143,6.910878,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4709","NL","G633",NA,"HH1",53.33143,6.910878,2,150,239.2,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4710","NL","G633",NA,"HH2",53.33143,6.910878,2,150,149.2,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4711","NL","G633",NA,"HHZ",53.33143,6.910878,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4712","NL","G634",NA,"HH1",53.33143,6.910878,2,200,90,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4713","NL","G634",NA,"HH2",53.33143,6.910878,2,200,0,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4714","NL","G634",NA,"HHZ",53.33143,6.910878,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4715","NL","G640",NA,"HG1",53.220726,7.038012,2,0,351.2,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4716","NL","G640",NA,"HG2",53.220726,7.038012,2,0,81.2,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4717","NL","G640",NA,"HGZ",53.220726,7.038012,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4718","NL","G641",NA,"HH1",53.220726,7.038012,2,50,96,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4719","NL","G641",NA,"HH2",53.220726,7.038012,2,50,6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4720","NL","G641",NA,"HHZ",53.220726,7.038012,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4721","NL","G642",NA,"HH1",53.220726,7.038012,2,100,120.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4722","NL","G642",NA,"HH2",53.220726,7.038012,2,100,30.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4723","NL","G642",NA,"HHZ",53.220726,7.038012,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4724","NL","G643",NA,"HH1",53.220726,7.038012,2,150,240.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4725","NL","G643",NA,"HH2",53.220726,7.038012,2,150,150.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4726","NL","G643",NA,"HHZ",53.220726,7.038012,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4727","NL","G644",NA,"HH1",53.220726,7.038012,2,200,217.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4728","NL","G644",NA,"HH2",53.220726,7.038012,2,200,127.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4729","NL","G644",NA,"HHZ",53.220726,7.038012,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-15T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4730","NL","G650",NA,"HG1",53.169216,6.95428,2,0,8.8,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4731","NL","G650",NA,"HG2",53.169216,6.95428,2,0,98.8,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4732","NL","G650",NA,"HGZ",53.169216,6.95428,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4733","NL","G651",NA,"HH1",53.169216,6.95428,2,50,200.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4734","NL","G651",NA,"HH2",53.169216,6.95428,2,50,110.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4735","NL","G651",NA,"HHZ",53.169216,6.95428,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4736","NL","G652",NA,"HH1",53.169216,6.95428,2,100,283.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4737","NL","G652",NA,"HH2",53.169216,6.95428,2,100,193.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4738","NL","G652",NA,"HHZ",53.169216,6.95428,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4739","NL","G653",NA,"HH1",53.169216,6.95428,2,150,90,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4740","NL","G653",NA,"HH2",53.169216,6.95428,2,150,0,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4741","NL","G653",NA,"HHZ",53.169216,6.95428,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4742","NL","G654",NA,"HH1",53.169216,6.95428,2,200,168.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4743","NL","G654",NA,"HH2",53.169216,6.95428,2,200,78.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4744","NL","G654",NA,"HHZ",53.169216,6.95428,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4745","NL","G660",NA,"HG1",53.179398,6.585236,2,0,13.9,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4746","NL","G660",NA,"HG2",53.179398,6.585236,2,0,103.9,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4747","NL","G660",NA,"HGZ",53.179398,6.585236,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4748","NL","G661",NA,"HH1",53.179398,6.585236,2,50,303.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4749","NL","G661",NA,"HH2",53.179398,6.585236,2,50,213.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4750","NL","G661",NA,"HHZ",53.179398,6.585236,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4751","NL","G662",NA,"HH1",53.179398,6.585236,2,100,256.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4752","NL","G662",NA,"HH2",53.179398,6.585236,2,100,166.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4753","NL","G662",NA,"HHZ",53.179398,6.585236,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4754","NL","G663",NA,"HH1",53.179398,6.585236,2,150,196.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4755","NL","G663",NA,"HH2",53.179398,6.585236,2,150,106.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4756","NL","G663",NA,"HHZ",53.179398,6.585236,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4757","NL","G664",NA,"HH1",53.179398,6.585236,2,200,242.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4758","NL","G664",NA,"HH2",53.179398,6.585236,2,200,152.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4759","NL","G664",NA,"HHZ",53.179398,6.585236,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4760","NL","G670",NA,"HG1",53.32134,6.822783,2,0,13.7,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4761","NL","G670",NA,"HG2",53.32134,6.822783,2,0,103.7,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4762","NL","G670",NA,"HGZ",53.32134,6.822783,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4763","NL","G671",NA,"HH1",53.32134,6.822783,2,50,256.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4764","NL","G671",NA,"HH2",53.32134,6.822783,2,50,166.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4765","NL","G671",NA,"HHZ",53.32134,6.822783,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4766","NL","G672",NA,"HH1",53.32134,6.822783,2,100,335.9,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4767","NL","G672",NA,"HH2",53.32134,6.822783,2,100,245.9,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4768","NL","G672",NA,"HHZ",53.32134,6.822783,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4769","NL","G673",NA,"HH1",53.32134,6.822783,2,150,61.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4770","NL","G673",NA,"HH2",53.32134,6.822783,2,150,331.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4771","NL","G673",NA,"HHZ",53.32134,6.822783,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4772","NL","G674",NA,"HH1",53.32134,6.822783,2,200,166.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4773","NL","G674",NA,"HH2",53.32134,6.822783,2,200,76.7,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4774","NL","G674",NA,"HHZ",53.32134,6.822783,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-29T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4775","NL","G680",NA,"HG1",53.235077,6.63466,2,0,0,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4776","NL","G680",NA,"HG2",53.235077,6.63466,2,0,90,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4777","NL","G680",NA,"HGZ",53.235077,6.63466,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4778","NL","G681",NA,"HH1",53.235077,6.63466,2,50,358.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4779","NL","G681",NA,"HH2",53.235077,6.63466,2,50,268.8,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4780","NL","G681",NA,"HHZ",53.235077,6.63466,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4781","NL","G682",NA,"HH1",53.235077,6.63466,2,100,165.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4782","NL","G682",NA,"HH2",53.235077,6.63466,2,100,75.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4783","NL","G682",NA,"HHZ",53.235077,6.63466,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4784","NL","G683",NA,"HH1",53.235077,6.63466,2,150,336.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4785","NL","G683",NA,"HH2",53.235077,6.63466,2,150,246.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4786","NL","G683",NA,"HHZ",53.235077,6.63466,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4787","NL","G684",NA,"HH1",53.235077,6.63466,2,200,333.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4788","NL","G684",NA,"HH2",53.235077,6.63466,2,200,243.5,0,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4789","NL","G684",NA,"HHZ",53.235077,6.63466,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-09-16T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4790","NL","G690",NA,"HG1",53.212837,6.643776,2,0,359.3,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4791","NL","G690",NA,"HG2",53.212837,6.643776,2,0,89.3,0,"EpiS",106912.7668,1,"M/S**2",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4792","NL","G690",NA,"HGZ",53.212837,6.643776,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4793","NL","G691",NA,"HH1",53.212837,6.643776,2,50,68.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4794","NL","G691",NA,"HH2",53.212837,6.643776,2,50,338.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4795","NL","G691",NA,"HHZ",53.212837,6.643776,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4796","NL","G692",NA,"HH1",53.212837,6.643776,2,100,191.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4797","NL","G692",NA,"HH2",53.212837,6.643776,2,100,101.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4798","NL","G692",NA,"HHZ",53.212837,6.643776,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4799","NL","G693",NA,"HH1",53.212837,6.643776,2,150,338.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4800","NL","G693",NA,"HH2",53.212837,6.643776,2,150,248.6,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4801","NL","G693",NA,"HHZ",53.212837,6.643776,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4802","NL","G694",NA,"HH1",53.212837,6.643776,2,200,38.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4803","NL","G694",NA,"HH2",53.212837,6.643776,2,200,308.4,0,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4804","NL","G694",NA,"HHZ",53.212837,6.643776,2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2015-10-22T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4805","NL","G700",NA,"HG1",53.240704,6.537895,2,0,354.7,0,"EpiS",106912.7668,1,"M/S**2",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4806","NL","G700",NA,"HG2",53.240704,6.537895,2,0,84.7,0,"EpiS",106912.7668,1,"M/S**2",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4807","NL","G700",NA,"HGZ",53.240704,6.537895,2,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4808","NL","G701",NA,"HH1",53.240704,6.537895,2,50,265.8,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4809","NL","G701",NA,"HH2",53.240704,6.537895,2,50,175.8,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4810","NL","G701",NA,"HHZ",53.240704,6.537895,2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4811","NL","G702",NA,"HH1",53.240704,6.537895,2,100,45.3,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4812","NL","G702",NA,"HH2",53.240704,6.537895,2,100,315.3,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4813","NL","G702",NA,"HHZ",53.240704,6.537895,2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4814","NL","G703",NA,"HH1",53.240704,6.537895,2,150,112.8,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4815","NL","G703",NA,"HH2",53.240704,6.537895,2,150,22.8,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4816","NL","G703",NA,"HHZ",53.240704,6.537895,2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"4817","NL","G704",NA,"HH1",53.240704,6.537895,2,200,315.5,0,"SM6H",2.5e+08,10,"M/S",200,"2016-04-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
