,X.Network,Station,Channel,Latitude,Longitude,Elevation,Depth,StartTime,EndTime,Xcoord,Ycoord,Start_date,End_date
1849,NL,GK020,HG2,53.300992,6.292682,1,0,26/11/2018 00:00,31/12/2599 23:59,215366.8885,590880.6963,26/11/2018,31/12/2599
1853,NL,GK021,HHZ,53.300992,6.292682,1,50,26/11/2018 00:00,31/12/2599 23:59,215366.8885,590880.6963,26/11/2018,31/12/2599
1856,NL,GK022,HHZ,53.300992,6.292682,1,100,26/11/2018 00:00,31/12/2599 23:59,215366.8885,590880.6963,26/11/2018,31/12/2599
1859,NL,GK023,HHZ,53.300992,6.292682,1,150,26/11/2018 00:00,31/12/2599 23:59,215366.8885,590880.6963,26/11/2018,31/12/2599
1862,NL,GK024,HHZ,53.300992,6.292682,1,200,26/11/2018 00:00,31/12/2599 23:59,215366.8885,590880.6963,26/11/2018,31/12/2599
1865,NL,GK030,HGZ,53.282677,6.305645,1,0,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1863,NL,GK030,HG1,53.282677,6.305645,1,0,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1864,NL,GK030,HG2,53.282677,6.305645,1,0,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1868,NL,GK031,HHZ,53.282677,6.305645,1,50,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1871,NL,GK032,HHZ,53.282677,6.305645,1,100,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1874,NL,GK033,HHZ,53.282677,6.305645,1,150,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1877,NL,GK034,HHZ,53.282677,6.305645,1,200,07/06/2018 00:00,31/12/2599 23:59,216257.089,588853.4375,07/06/2018,31/12/2599
1880,NL,GK040,HGZ,53.246199,6.326054,-1,0,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1878,NL,GK040,HG1,53.246199,6.326054,-1,0,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1879,NL,GK040,HG2,53.246199,6.326054,-1,0,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1883,NL,GK041,HHZ,53.246199,6.326054,-1,50,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1886,NL,GK042,HHZ,53.246199,6.326054,-1,100,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1889,NL,GK043,HHZ,53.246199,6.326054,-1,150,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1892,NL,GK044,HHZ,53.246199,6.326054,-1,200,11/01/2019 00:00,31/12/2599 23:59,217671.1919,584811.5442,11/01/2019,31/12/2599
1895,NL,GRP,HGZ,53.178809,5.977915,0.3,0,26/06/2020 00:00,31/12/2599 23:59,194493.7219,577065.0774,26/06/2020,31/12/2599
1893,NL,GRP,HG1,53.178809,5.977915,0.3,0,26/06/2020 00:00,31/12/2599 23:59,194493.7219,577065.0774,26/06/2020,31/12/2599
1894,NL,GRP,HG2,53.178809,5.977915,0.3,0,26/06/2020 00:00,31/12/2599 23:59,194493.7219,577065.0774,26/06/2020,31/12/2599
1898,NL,GTB,HGZ,52.692418,5.211939,-2.1,0,12/05/2023 00:00,31/12/2599 23:59,143150.4501,522791.6511,12/05/2023,31/12/2599
1896,NL,GTB,HG1,52.692418,5.211939,-2.1,0,12/05/2023 00:00,31/12/2599 23:59,143150.4501,522791.6511,12/05/2023,31/12/2599
1897,NL,GTB,HG2,52.692418,5.211939,-2.1,0,12/05/2023 00:00,31/12/2599 23:59,143150.4501,522791.6511,12/05/2023,31/12/2599
1899,NL,GUR1,BHE,51.1687,5.7846,30,0,27/01/2006 00:00,31/12/2599 23:59,182794.761,353326.9523,27/01/2006,31/12/2599
1900,NL,GUR1,BHN,51.1687,5.7846,30,0,27/01/2006 00:00,31/12/2599 23:59,182794.761,353326.9523,27/01/2006,31/12/2599
1901,NL,GUR1,BHZ,51.1687,5.7846,30,0,27/01/2006 00:00,31/12/2599 23:59,182794.761,353326.9523,27/01/2006,31/12/2599
1,NL,HGN,ACE,50.764,5.9317,135,0,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
2,NL,HGN,BHE,50.764,5.9317,135,4,03/11/1993 00:00,24/10/2003 00:00,193418.3014,308371.3776,03/11/1993,24/10/2003
5,NL,HGN,LCE,50.764,5.9317,135,0,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
18,NL,HGN,BHE,50.764,5.9317,135,4,04/02/2003 00:00,24/10/2003 23:59,193418.3014,308371.3776,04/02/2003,24/10/2003
21,NL,HGN,BHE,50.764,5.9317,135,4,24/10/2003 00:00,27/04/2009 23:59,193418.3014,308371.3776,24/10/2003,27/04/2009
28,NL,HGN,BHE,50.764,5.9317,135,4,27/04/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,27/04/2009,31/12/2599
31,NL,HGN,HHE,50.764,5.9317,135,4,23/10/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,23/10/2009,31/12/2599
36,NL,HGN,LHE,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
39,NL,HGN,UHE,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
47,NL,HGN,VHE,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
1902,NL,HGN,BHE,50.764,5.9317,135,4,06/06/2001 00:00,24/10/2003 00:00,193418.3014,308371.3776,06/06/2001,24/10/2003
1918,NL,HGN,LCE,50.764,5.9317,135,4,27/04/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,27/04/2009,31/12/2599
3,NL,HGN,BHN,50.764,5.9317,135,4,03/11/1993 00:00,24/10/2003 00:00,193418.3014,308371.3776,03/11/1993,24/10/2003
19,NL,HGN,BHN,50.764,5.9317,135,4,04/02/2003 00:00,24/10/2003 23:59,193418.3014,308371.3776,04/02/2003,24/10/2003
22,NL,HGN,BHN,50.764,5.9317,135,4,24/10/2003 00:00,27/04/2009 23:59,193418.3014,308371.3776,24/10/2003,27/04/2009
29,NL,HGN,BHN,50.764,5.9317,135,4,27/04/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,27/04/2009,31/12/2599
32,NL,HGN,HHN,50.764,5.9317,135,4,23/10/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,23/10/2009,31/12/2599
37,NL,HGN,LHN,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
40,NL,HGN,UHN,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
48,NL,HGN,VHN,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
1903,NL,HGN,BHN,50.764,5.9317,135,4,06/06/2001 00:00,24/10/2003 00:00,193418.3014,308371.3776,06/06/2001,24/10/2003
4,NL,HGN,BHZ,50.764,5.9317,135,4,03/11/1993 00:00,24/10/2003 00:00,193418.3014,308371.3776,03/11/1993,24/10/2003
20,NL,HGN,BHZ,50.764,5.9317,135,4,04/02/2003 00:00,24/10/2003 23:59,193418.3014,308371.3776,04/02/2003,24/10/2003
23,NL,HGN,BHZ,50.764,5.9317,135,4,24/10/2003 00:00,27/04/2009 23:59,193418.3014,308371.3776,24/10/2003,27/04/2009
30,NL,HGN,BHZ,50.764,5.9317,135,4,27/04/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,27/04/2009,31/12/2599
33,NL,HGN,HHZ,50.764,5.9317,135,4,23/10/2009 00:00,31/12/2599 23:59,193418.3014,308371.3776,23/10/2009,31/12/2599
38,NL,HGN,LHZ,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
41,NL,HGN,UHZ,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
49,NL,HGN,VHZ,50.764,5.9317,135,4,29/10/2014 00:00,31/12/2599 23:59,193418.3014,308371.3776,29/10/2014,31/12/2599
1904,NL,HGN,BHZ,50.764,5.9317,135,4,06/06/2001 00:00,24/10/2003 00:00,193418.3014,308371.3776,06/06/2001,24/10/2003
1931,NL,HKS,HGZ,53.292,6.785,0,1,26/04/2005 00:00,17/09/2014 00:00,248206.1645,590405.1933,26/04/2005,17/09/2014
1929,NL,HKS,HG1,53.292,6.785,0,1,26/04/2005 00:00,17/09/2014 00:00,248206.1645,590405.1933,26/04/2005,17/09/2014
1930,NL,HKS,HG2,53.292,6.785,0,1,26/04/2005 00:00,17/09/2014 00:00,248206.1645,590405.1933,26/04/2005,17/09/2014
1932,NL,HLA,EHE,53.151108,7.001389,0,65,10/10/2020 00:00,31/12/2599 23:59,262984.999,575029.9566,10/10/2020,31/12/2599
1935,NL,HLA,EPE,53.151108,7.001389,0,70,10/10/2020 00:00,31/12/2599 23:59,262984.999,575029.9566,10/10/2020,31/12/2599
1933,NL,HLA,EHN,53.151108,7.001389,0,65,10/10/2020 00:00,31/12/2599 23:59,262984.999,575029.9566,10/10/2020,31/12/2599
1936,NL,HLA,EPN,53.151108,7.001389,0,70,10/10/2020 00:00,31/12/2599 23:59,262984.999,575029.9566,10/10/2020,31/12/2599
1934,NL,HLA,EHZ,53.151108,7.001389,0,65,10/10/2020 00:00,31/12/2599 23:59,262984.999,575029.9566,10/10/2020,31/12/2599
1937,NL,HLA,EPZ,53.151108,7.001389,0,70,10/10/2020 00:00,31/12/2599 23:59,262984.999,575029.9566,10/10/2020,31/12/2599
1938,NL,HLB,EHE,53.14647,7.003581,0,55,01/09/2018 00:00,31/12/2599 23:59,263143.1988,574517.1847,01/09/2018,31/12/2599
1941,NL,HLB,EPE,53.14647,7.003581,0,60,01/09/2018 00:00,31/12/2599 23:59,263143.1988,574517.1847,01/09/2018,31/12/2599
1939,NL,HLB,EHN,53.14647,7.003581,0,55,01/09/2018 00:00,31/12/2599 23:59,263143.1988,574517.1847,01/09/2018,31/12/2599
1942,NL,HLB,EPN,53.14647,7.003581,0,60,01/09/2018 00:00,31/12/2599 23:59,263143.1988,574517.1847,01/09/2018,31/12/2599
1940,NL,HLB,EHZ,53.14647,7.003581,0,55,01/09/2018 00:00,31/12/2599 23:59,263143.1988,574517.1847,01/09/2018,31/12/2599
1943,NL,HLB,EPZ,53.14647,7.003581,0,60,01/09/2018 00:00,31/12/2599 23:59,263143.1988,574517.1847,01/09/2018,31/12/2599
1944,NL,HLG,EHE,53.149107,7.0071,-1,53,01/09/2018 00:00,31/12/2599 23:59,263372.012,574815.884,01/09/2018,31/12/2599
1947,NL,HLG,EPE,53.149107,7.0071,-1,58,01/09/2018 00:00,31/12/2599 23:59,263372.012,574815.884,01/09/2018,31/12/2599
1945,NL,HLG,EHN,53.149107,7.0071,-1,53,01/09/2018 00:00,31/12/2599 23:59,263372.012,574815.884,01/09/2018,31/12/2599
1948,NL,HLG,EPN,53.149107,7.0071,-1,58,01/09/2018 00:00,31/12/2599 23:59,263372.012,574815.884,01/09/2018,31/12/2599
1946,NL,HLG,EHZ,53.149107,7.0071,-1,53,01/09/2018 00:00,31/12/2599 23:59,263372.012,574815.884,01/09/2018,31/12/2599
1949,NL,HLG,EPZ,53.149107,7.0071,-1,58,01/09/2018 00:00,31/12/2599 23:59,263372.012,574815.884,01/09/2018,31/12/2599
1950,NL,HLH,EHE,53.140398,7.00655,0,55,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1953,NL,HLH,EPE,53.140398,7.00655,0,60,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1956,NL,HLH,EHE,53.140398,7.00655,0,0,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1951,NL,HLH,EHN,53.140398,7.00655,0,55,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1954,NL,HLH,EPN,53.140398,7.00655,0,60,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1957,NL,HLH,EHN,53.140398,7.00655,0,0,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1952,NL,HLH,EHZ,53.140398,7.00655,0,55,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1955,NL,HLH,EPZ,53.140398,7.00655,0,60,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1958,NL,HLH,EHZ,53.140398,7.00655,0,0,01/09/2018 00:00,31/12/2599 23:59,263357,573846.0292,01/09/2018,31/12/2599
1959,NL,HLI,EHE,53.138535,7.014764,0,65,10/10/2020 00:00,31/12/2599 23:59,263911.2494,573651.1214,10/10/2020,31/12/2599
1962,NL,HLI,EPE,53.138535,7.014764,0,70,10/10/2020 00:00,31/12/2599 23:59,263911.2494,573651.1214,10/10/2020,31/12/2599
1960,NL,HLI,EHN,53.138535,7.014764,0,65,10/10/2020 00:00,31/12/2599 23:59,263911.2494,573651.1214,10/10/2020,31/12/2599
1963,NL,HLI,EPN,53.138535,7.014764,0,70,10/10/2020 00:00,31/12/2599 23:59,263911.2494,573651.1214,10/10/2020,31/12/2599
1961,NL,HLI,EHZ,53.138535,7.014764,0,65,10/10/2020 00:00,31/12/2599 23:59,263911.2494,573651.1214,10/10/2020,31/12/2599
1964,NL,HLI,EPZ,53.138535,7.014764,0,70,10/10/2020 00:00,31/12/2599 23:59,263911.2494,573651.1214,10/10/2020,31/12/2599
1965,NL,HLK,EHE,53.144981,7.009606,0,55,01/09/2018 00:00,31/12/2599 23:59,263549.9829,574360.5666,01/09/2018,31/12/2599
1968,NL,HLK,EPE,53.144981,7.009606,0,60,01/09/2018 00:00,31/12/2599 23:59,263549.9829,574360.5666,01/09/2018,31/12/2599
1966,NL,HLK,EHN,53.144981,7.009606,0,55,01/09/2018 00:00,31/12/2599 23:59,263549.9829,574360.5666,01/09/2018,31/12/2599
1969,NL,HLK,EPN,53.144981,7.009606,0,60,01/09/2018 00:00,31/12/2599 23:59,263549.9829,574360.5666,01/09/2018,31/12/2599
1967,NL,HLK,EHZ,53.144981,7.009606,0,55,01/09/2018 00:00,31/12/2599 23:59,263549.9829,574360.5666,01/09/2018,31/12/2599
1970,NL,HLK,EPZ,53.144981,7.009606,0,60,01/09/2018 00:00,31/12/2599 23:59,263549.9829,574360.5666,01/09/2018,31/12/2599
1973,NL,HOEV,HGZ,52.90249,6.105469,2.5,0,17/09/2020 00:00,31/12/2599 23:59,203327.8939,546393.8253,17/09/2020,31/12/2599
1971,NL,HOEV,HG1,52.90249,6.105469,2.5,0,17/09/2020 00:00,31/12/2599 23:59,203327.8939,546393.8253,17/09/2020,31/12/2599
1972,NL,HOEV,HG2,52.90249,6.105469,2.5,0,17/09/2020 00:00,31/12/2599 23:59,203327.8939,546393.8253,17/09/2020,31/12/2599
1976,NL,HRDB,HGZ,52.577012,6.625918,8.8,0,14/04/2020 00:00,31/12/2599 23:59,238964.9573,510654.9538,14/04/2020,31/12/2599
1974,NL,HRDB,HG1,52.577012,6.625918,8.8,0,14/04/2020 00:00,31/12/2599 23:59,238964.9573,510654.9538,14/04/2020,31/12/2599
1975,NL,HRDB,HG2,52.577012,6.625918,8.8,0,14/04/2020 00:00,31/12/2599 23:59,238964.9573,510654.9538,14/04/2020,31/12/2599
1977,NL,HRKB,BHE,51.1879,6.1678,0,0,08/06/2018 00:00,31/12/2599 23:59,209572.9857,355679.0456,08/06/2018,31/12/2599
1978,NL,HRKB,BHN,51.1879,6.1678,0,0,08/06/2018 00:00,31/12/2599 23:59,209572.9857,355679.0456,08/06/2018,31/12/2599
1979,NL,HRKB,BHZ,51.1879,6.1678,0,0,08/06/2018 00:00,31/12/2599 23:59,209572.9857,355679.0456,08/06/2018,31/12/2599
1980,NL,HWF0,HHE,53.071,6.3512,7,0,29/03/1998 00:00,24/11/2010 00:00,219610.5621,565337.4459,29/03/1998,24/11/2010
1981,NL,HWF0,HHN,53.071,6.3512,7,0,29/03/1998 00:00,24/11/2010 00:00,219610.5621,565337.4459,29/03/1998,24/11/2010
1982,NL,HWF0,HHZ,53.071,6.3512,7,0,29/03/1998 00:00,24/11/2010 00:00,219610.5621,565337.4459,29/03/1998,24/11/2010
1983,NL,HWF1,HHE,53.071,6.3512,7,50,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
1986,NL,HWF1,HHE,53.071,6.3512,7,50,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
1989,NL,HWF1,HHE,53.071,6.3512,7,50,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
1984,NL,HWF1,HHN,53.071,6.3512,7,50,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
1987,NL,HWF1,HHN,53.071,6.3512,7,50,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
1990,NL,HWF1,HHN,53.071,6.3512,7,50,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
1985,NL,HWF1,HHZ,53.071,6.3512,7,50,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
1988,NL,HWF1,HHZ,53.071,6.3512,7,50,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
1991,NL,HWF1,HHZ,53.071,6.3512,7,50,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
1992,NL,HWF2,HHE,53.071,6.3512,7,100,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
1995,NL,HWF2,HHE,53.071,6.3512,7,100,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
1998,NL,HWF2,HHE,53.071,6.3512,7,100,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
1993,NL,HWF2,HHN,53.071,6.3512,7,100,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
1996,NL,HWF2,HHN,53.071,6.3512,7,100,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
1999,NL,HWF2,HHN,53.071,6.3512,7,100,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
1994,NL,HWF2,HHZ,53.071,6.3512,7,100,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
1997,NL,HWF2,HHZ,53.071,6.3512,7,100,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2000,NL,HWF2,HHZ,53.071,6.3512,7,100,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2001,NL,HWF3,HHE,53.071,6.3512,7,150,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
2004,NL,HWF3,HHE,53.071,6.3512,7,150,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2007,NL,HWF3,HHE,53.071,6.3512,7,150,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2002,NL,HWF3,HHN,53.071,6.3512,7,150,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
2005,NL,HWF3,HHN,53.071,6.3512,7,150,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2008,NL,HWF3,HHN,53.071,6.3512,7,150,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2003,NL,HWF3,HHZ,53.071,6.3512,7,150,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
2006,NL,HWF3,HHZ,53.071,6.3512,7,150,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2009,NL,HWF3,HHZ,53.071,6.3512,7,150,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2010,NL,HWF4,HHE,53.071,6.3512,7,200,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
2013,NL,HWF4,HHE,53.071,6.3512,7,200,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2016,NL,HWF4,HHE,53.071,6.3512,7,200,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2011,NL,HWF4,HHN,53.071,6.3512,7,200,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
2014,NL,HWF4,HHN,53.071,6.3512,7,200,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2017,NL,HWF4,HHN,53.071,6.3512,7,200,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2012,NL,HWF4,HHZ,53.071,6.3512,7,200,02/06/1995 00:00,24/11/2010 00:00,219610.5621,565337.4459,02/06/1995,24/11/2010
2015,NL,HWF4,HHZ,53.071,6.3512,7,200,24/11/2010 00:00,13/06/2016 11:00,219610.5621,565337.4459,24/11/2010,13/06/2016
2018,NL,HWF4,HHZ,53.071,6.3512,7,200,13/06/2016 11:00,31/12/2599 23:59,219610.5621,565337.4459,13/06/2016,31/12/2599
2042,NL,J01,HHE,52.76501,5.05455,-4.9,0,01/06/2014 00:00,31/12/2599 23:59,132546.7769,530906.5484,01/06/2014,31/12/2599
2043,NL,J01,HHN,52.76501,5.05455,-4.9,0,01/06/2014 00:00,31/12/2599 23:59,132546.7769,530906.5484,01/06/2014,31/12/2599
2044,NL,J01,HHZ,52.76501,5.05455,-4.9,0,01/06/2014 00:00,31/12/2599 23:59,132546.7769,530906.5484,01/06/2014,31/12/2599
2045,NL,J02,HHE,52.725492,5.194842,-4.9,0,01/09/2018 00:00,31/12/2599 23:59,142004.3307,526474.8353,01/09/2018,31/12/2599
2046,NL,J02,HHN,52.725492,5.194842,-4.9,0,01/09/2018 00:00,31/12/2599 23:59,142004.3307,526474.8353,01/09/2018,31/12/2599
2047,NL,J02,HHZ,52.725492,5.194842,-4.9,0,01/09/2018 00:00,31/12/2599 23:59,142004.3307,526474.8353,01/09/2018,31/12/2599
2050,NL,KANT,HGZ,53.3772,6.6621,0,1,03/04/2007 00:00,01/07/2014 00:00,239843.7363,599734.2844,03/04/2007,01/07/2014
2048,NL,KANT,HG1,53.3772,6.6621,0,1,03/04/2007 00:00,01/07/2014 00:00,239843.7363,599734.2844,03/04/2007,01/07/2014
2049,NL,KANT,HG2,53.3772,6.6621,0,1,03/04/2007 00:00,01/07/2014 00:00,239843.7363,599734.2844,03/04/2007,01/07/2014
2053,NL,KLWL,HGZ,51.775453,4.440561,0.2,0,15/10/2020 00:00,31/12/2599 23:59,89668.17771,421178.472,15/10/2020,31/12/2599
2051,NL,KLWL,HG1,51.775453,4.440561,0.2,0,15/10/2020 00:00,31/12/2599 23:59,89668.17771,421178.472,15/10/2020,31/12/2599
2052,NL,KLWL,HG2,51.775453,4.440561,0.2,0,15/10/2020 00:00,31/12/2599 23:59,89668.17771,421178.472,15/10/2020,31/12/2599
2056,NL,KMP,HGZ,53.320564,6.19197,0.1,0,01/10/2021 00:00,31/12/2599 23:59,208628.395,592979.0686,01/10/2021,31/12/2599
2054,NL,KMP,HG1,53.320564,6.19197,0.1,0,01/10/2021 00:00,31/12/2599 23:59,208628.395,592979.0686,01/10/2021,31/12/2599
2055,NL,KMP,HG2,53.320564,6.19197,0.1,0,01/10/2021 00:00,31/12/2599 23:59,208628.395,592979.0686,01/10/2021,31/12/2599
2059,NL,L1061,HHZ,52.87542,6.98441,9.69,60,06/07/2018 00:00,31/12/2599 23:59,262528.6487,544330.6228,06/07/2018,31/12/2599
2062,NL,L1062,HHZ,52.87386,6.98293,9.79,60,06/07/2018 00:00,31/12/2599 23:59,262432.859,544154.8551,06/07/2018,31/12/2599
2065,NL,L1063,HHZ,52.87386,6.9859,9.89,60,06/07/2018 00:00,31/12/2599 23:59,262632.7926,544159.2791,06/07/2018,31/12/2599
2068,NL,L1064,HHZ,52.87438,6.98441,9.84,30,06/07/2018 00:00,31/12/2599 23:59,262531.209,544214.9133,06/07/2018,31/12/2599
2071,NL,L1065,HHZ,52.87438,6.98441,9.84,60,06/07/2018 00:00,31/12/2599 23:59,262531.209,544214.9133,06/07/2018,31/12/2599
2074,NL,L1066,HHZ,52.87438,6.98441,9.84,90,06/07/2018 00:00,31/12/2599 23:59,262531.209,544214.9133,06/07/2018,31/12/2599
2077,NL,L1067,HHZ,52.87438,6.98441,9.84,120,06/07/2018 00:00,31/12/2599 23:59,262531.209,544214.9133,06/07/2018,31/12/2599
2081,NL,L1071,HHZ,52.9213,7.09626,8.9,60,02/03/2018 00:00,31/12/2599 23:59,269936.8929,549607.5325,02/03/2018,31/12/2599
2084,NL,L1072,HHZ,52.92051,7.09358,8.06,60,02/03/2018 00:00,31/12/2599 23:59,269758.7603,549515.3739,02/03/2018,31/12/2599
2087,NL,L1073,HHZ,52.9195,7.09605,8.94,60,02/03/2018 00:00,31/12/2599 23:59,269927.5145,549406.9341,02/03/2018,31/12/2599
2090,NL,L1074,HHZ,52.92044,7.0953,8.77,30,02/03/2018 00:00,31/12/2599 23:59,269874.6046,549510.3223,02/03/2018,31/12/2599
2093,NL,L1075,HHZ,52.92044,7.0953,8.77,60,02/03/2018 00:00,31/12/2599 23:59,269874.6046,549510.3223,02/03/2018,31/12/2599
2096,NL,L1076,HHZ,52.92044,7.0953,8.77,90,02/03/2018 00:00,31/12/2599 23:59,269874.6046,549510.3223,02/03/2018,31/12/2599
2099,NL,L1077,HHZ,52.92044,7.0953,8.77,120,02/03/2018 00:00,31/12/2599 23:59,269874.6046,549510.3223,02/03/2018,31/12/2599
2107,NL,L2061,HHZ,52.80937,6.8247,17.64,60,02/03/2018 10:47,15/02/2019 12:00,251923.8562,536755.783,02/03/2018,15/02/2019
2108,NL,L2061,HHZ,52.80937,6.8247,17.64,60,15/02/2019 12:00,03/02/2020 12:05,251923.8562,536755.783,15/02/2019,03/02/2020
2109,NL,L2061,HHZ,52.80937,6.8247,17.64,60,03/02/2020 12:05,31/12/2599 23:59,251923.8562,536755.783,03/02/2020,31/12/2599
2116,NL,L2062,HHZ,52.81106,6.82368,17.44,60,02/03/2018 10:47,15/02/2019 12:00,251851.3483,536942.4455,02/03/2018,15/02/2019
2117,NL,L2062,HHZ,52.81106,6.82368,17.44,60,15/02/2019 12:00,03/02/2020 12:05,251851.3483,536942.4455,15/02/2019,03/02/2020
