"","X.Network","Station","Channel","Latitude","Longitude","Elevation","Depth","StartTime","EndTime","Xcoord","Ycoord","Start_date","End_date"
"2834","NL","VBG4","HHE",52.544,6.6693,11,192,"28/04/1995 00:00","01/09/2010 00:00",241970.4472,507033.3713,1995-04-28,2010-09-01
"2837","NL","VBG4","HHE",52.544,6.6693,11,192,"01/09/2010 00:00","16/06/2016 10:00",241970.4472,507033.3713,2010-09-01,2016-06-16
"2840","NL","VBG4","HHE",52.544,6.6693,11,192,"16/06/2016 10:00","31/12/2599 23:59",241970.4472,507033.3713,2016-06-16,2599-12-31
"2835","NL","VBG4","HHN",52.544,6.6693,11,192,"28/04/1995 00:00","01/09/2010 00:00",241970.4472,507033.3713,1995-04-28,2010-09-01
"2838","NL","VBG4","HHN",52.544,6.6693,11,192,"01/09/2010 00:00","16/06/2016 10:00",241970.4472,507033.3713,2010-09-01,2016-06-16
"2841","NL","VBG4","HHN",52.544,6.6693,11,192,"16/06/2016 10:00","31/12/2599 23:59",241970.4472,507033.3713,2016-06-16,2599-12-31
"2836","NL","VBG4","HHZ",52.544,6.6693,11,192,"28/04/1995 00:00","01/09/2010 00:00",241970.4472,507033.3713,1995-04-28,2010-09-01
"2839","NL","VBG4","HHZ",52.544,6.6693,11,192,"01/09/2010 00:00","16/06/2016 10:00",241970.4472,507033.3713,2010-09-01,2016-06-16
"2842","NL","VBG4","HHZ",52.544,6.6693,11,192,"16/06/2016 10:00","31/12/2599 23:59",241970.4472,507033.3713,2016-06-16,2599-12-31
"2846","NL","VDM20","HGZ",53.084377,6.833631,1.7,0,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2844","NL","VDM20","HG1",53.084377,6.833631,1.7,0,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2845","NL","VDM20","HG2",53.084377,6.833631,1.7,0,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2849","NL","VDM21","HHZ",53.084377,6.833631,1.7,50,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2852","NL","VDM22","HHZ",53.084377,6.833631,1.7,100,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2855","NL","VDM23","HHZ",53.084377,6.833631,1.7,150,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2858","NL","VDM24","HHZ",53.084377,6.833631,1.7,200,"22/04/2022 00:00","31/12/2599 23:59",251912.5399,567366.4222,2022-04-22,2599-12-31
"2859","NL","VEN2","HHE",51.4283,6.0937,25,0,"08/05/2012 00:00","06/07/2017 00:00",204133.6658,382370.0141,2012-05-08,2017-07-06
"2862","NL","VEN2","LHE",51.4283,6.0937,25,0,"08/05/2012 00:00","06/07/2017 00:00",204133.6658,382370.0141,2012-05-08,2017-07-06
"2860","NL","VEN2","HHN",51.4283,6.0937,25,0,"08/05/2012 00:00","06/07/2017 00:00",204133.6658,382370.0141,2012-05-08,2017-07-06
"2863","NL","VEN2","LHN",51.4283,6.0937,25,0,"08/05/2012 00:00","06/07/2017 00:00",204133.6658,382370.0141,2012-05-08,2017-07-06
"2861","NL","VEN2","HHZ",51.4283,6.0937,25,0,"08/05/2012 00:00","06/07/2017 00:00",204133.6658,382370.0141,2012-05-08,2017-07-06
"2864","NL","VEN2","LHZ",51.4283,6.0937,25,0,"08/05/2012 00:00","06/07/2017 00:00",204133.6658,382370.0141,2012-05-08,2017-07-06
"2867","NL","VHP","HGZ",53.095674,5.955347,-0.4,0,"10/11/2020 00:00","31/12/2599 23:59",193057.8358,567801.2966,2020-11-10,2599-12-31
"2865","NL","VHP","HG1",53.095674,5.955347,-0.4,0,"10/11/2020 00:00","31/12/2599 23:59",193057.8358,567801.2966,2020-11-10,2599-12-31
"2866","NL","VHP","HG2",53.095674,5.955347,-0.4,0,"10/11/2020 00:00","31/12/2599 23:59",193057.8358,567801.2966,2020-11-10,2599-12-31
"2872","NL","VKB","BHE",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2875","NL","VKB","HHE",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2878","NL","VKB","LCE",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2880","NL","VKB","LHE",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2873","NL","VKB","BHN",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2876","NL","VKB","HHN",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2881","NL","VKB","LHN",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2874","NL","VKB","BHZ",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2877","NL","VKB","HHZ",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2882","NL","VKB","LHZ",50.8669,5.7847,90,0,"01/06/2011 12:00","31/12/2599 23:59",182984.3563,319752.1699,2011-06-01,2599-12-31
"2894","NL","VLD","HGZ",52.866799,6.215673,7.6,0,"10/11/2020 00:00","31/12/2599 23:59",210788.276,542501.8195,2020-11-10,2599-12-31
"2892","NL","VLD","HG1",52.866799,6.215673,7.6,0,"10/11/2020 00:00","31/12/2599 23:59",210788.276,542501.8195,2020-11-10,2599-12-31
"2893","NL","VLD","HG2",52.866799,6.215673,7.6,0,"10/11/2020 00:00","31/12/2599 23:59",210788.276,542501.8195,2020-11-10,2599-12-31
"2895","NL","VLW0","HHE",52.9682,7.0972,7,0,"24/07/1998 00:00","29/10/2010 00:00",269876.4251,554827.0522,1998-07-24,2010-10-29
"2896","NL","VLW0","HHN",52.9682,7.0972,7,0,"24/07/1998 00:00","29/10/2010 00:00",269876.4251,554827.0522,1998-07-24,2010-10-29
"2897","NL","VLW0","HHZ",52.9682,7.0972,7,0,"24/07/1998 00:00","29/10/2010 00:00",269876.4251,554827.0522,1998-07-24,2010-10-29
"2898","NL","VLW1","HHE",52.9682,7.0972,7,50,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2901","NL","VLW1","HHE",52.9682,7.0972,7,50,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2904","NL","VLW1","HHE",52.9682,7.0972,7,50,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2899","NL","VLW1","HHN",52.9682,7.0972,7,50,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2902","NL","VLW1","HHN",52.9682,7.0972,7,50,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2905","NL","VLW1","HHN",52.9682,7.0972,7,50,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2900","NL","VLW1","HHZ",52.9682,7.0972,7,50,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2903","NL","VLW1","HHZ",52.9682,7.0972,7,50,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2906","NL","VLW1","HHZ",52.9682,7.0972,7,50,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2907","NL","VLW2","HHE",52.9682,7.0972,7,100,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2910","NL","VLW2","HHE",52.9682,7.0972,7,100,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2913","NL","VLW2","HHE",52.9682,7.0972,7,100,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2908","NL","VLW2","HHN",52.9682,7.0972,7,100,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2911","NL","VLW2","HHN",52.9682,7.0972,7,100,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2914","NL","VLW2","HHN",52.9682,7.0972,7,100,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2909","NL","VLW2","HHZ",52.9682,7.0972,7,100,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2912","NL","VLW2","HHZ",52.9682,7.0972,7,100,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2915","NL","VLW2","HHZ",52.9682,7.0972,7,100,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2916","NL","VLW3","HHE",52.9682,7.0972,7,150,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2919","NL","VLW3","HHE",52.9682,7.0972,7,150,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2922","NL","VLW3","HHE",52.9682,7.0972,7,150,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2917","NL","VLW3","HHN",52.9682,7.0972,7,150,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2920","NL","VLW3","HHN",52.9682,7.0972,7,150,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2923","NL","VLW3","HHN",52.9682,7.0972,7,150,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2918","NL","VLW3","HHZ",52.9682,7.0972,7,150,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2921","NL","VLW3","HHZ",52.9682,7.0972,7,150,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2924","NL","VLW3","HHZ",52.9682,7.0972,7,150,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2925","NL","VLW4","HHE",52.9682,7.0972,7,200,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2928","NL","VLW4","HHE",52.9682,7.0972,7,200,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2931","NL","VLW4","HHE",52.9682,7.0972,7,200,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2926","NL","VLW4","HHN",52.9682,7.0972,7,200,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2929","NL","VLW4","HHN",52.9682,7.0972,7,200,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2932","NL","VLW4","HHN",52.9682,7.0972,7,200,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2927","NL","VLW4","HHZ",52.9682,7.0972,7,200,"23/05/1995 00:00","29/10/2010 00:00",269876.4251,554827.0522,1995-05-23,2010-10-29
"2930","NL","VLW4","HHZ",52.9682,7.0972,7,200,"29/10/2010 00:00","15/06/2016 07:00",269876.4251,554827.0522,2010-10-29,2016-06-15
"2933","NL","VLW4","HHZ",52.9682,7.0972,7,200,"15/06/2016 07:00","31/12/2599 23:59",269876.4251,554827.0522,2016-06-15,2599-12-31
"2941","NL","VNDM0","LCE",53.115086,6.839044,1.5,0,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2939","NL","VNDM0","HGZ",53.115086,6.839044,1.5,0,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2937","NL","VNDM0","HG1",53.115086,6.839044,1.5,0,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2938","NL","VNDM0","HG2",53.115086,6.839044,1.5,0,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2948","NL","VNDM1","HHZ",53.115086,6.839044,1.5,50,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2951","NL","VNDM2","HHZ",53.115086,6.839044,1.5,100,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2954","NL","VNDM3","HHZ",53.115086,6.839044,1.5,150,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2957","NL","VNDM4","HHZ",53.115086,6.839044,1.5,200,"28/05/2019 00:00","31/12/2599 23:59",252206.3537,570790.6953,2019-05-28,2599-12-31
"2960","NL","VNWD","HGZ",53.236782,5.99843,1.4,0,"26/06/2020 00:00","31/12/2599 23:59",195810.5431,583528.1458,2020-06-26,2599-12-31
"2958","NL","VNWD","HG1",53.236782,5.99843,1.4,0,"26/06/2020 00:00","31/12/2599 23:59",195810.5431,583528.1458,2020-06-26,2599-12-31
"2959","NL","VNWD","HG2",53.236782,5.99843,1.4,0,"26/06/2020 00:00","31/12/2599 23:59",195810.5431,583528.1458,2020-06-26,2599-12-31
"2963","NL","VPR","HGZ",51.891502,4.371541,4,0,"15/10/2020 00:00","31/12/2599 23:59",85085.3271,434152.8851,2020-10-15,2599-12-31
"2961","NL","VPR","HG1",51.891502,4.371541,4,0,"15/10/2020 00:00","31/12/2599 23:59",85085.3271,434152.8851,2020-10-15,2599-12-31
"2962","NL","VPR","HG2",51.891502,4.371541,4,0,"15/10/2020 00:00","31/12/2599 23:59",85085.3271,434152.8851,2020-10-15,2599-12-31
"2966","NL","VRS","HGZ",53.036023,6.604592,7.6,0,"18/02/2019 00:00","31/12/2599 23:59",236658.5727,561702.3873,2019-02-18,2599-12-31
"2964","NL","VRS","HG1",53.036023,6.604592,7.6,0,"18/02/2019 00:00","31/12/2599 23:59",236658.5727,561702.3873,2019-02-18,2599-12-31
"2965","NL","VRS","HG2",53.036023,6.604592,7.6,0,"18/02/2019 00:00","31/12/2599 23:59",236658.5727,561702.3873,2019-02-18,2599-12-31
"2967","NL","WDB0","HHE",53.2083,6.7355,-2,0,"24/07/1998 00:00","29/04/2010 00:00",245080.1446,581028.328,1998-07-24,2010-04-29
"2968","NL","WDB0","HHN",53.2083,6.7355,-2,0,"24/07/1998 00:00","29/04/2010 00:00",245080.1446,581028.328,1998-07-24,2010-04-29
"2969","NL","WDB0","HHZ",53.2083,6.7355,-2,0,"24/07/1998 00:00","29/04/2010 00:00",245080.1446,581028.328,1998-07-24,2010-04-29
"2970","NL","WDB1","HHE",53.2083,6.7355,-2,47,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2973","NL","WDB1","HHE",53.2083,6.7355,-2,47,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2976","NL","WDB1","HHE",53.2083,6.7355,-2,47,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2971","NL","WDB1","HHN",53.2083,6.7355,-2,47,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2974","NL","WDB1","HHN",53.2083,6.7355,-2,47,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2977","NL","WDB1","HHN",53.2083,6.7355,-2,47,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2972","NL","WDB1","HHZ",53.2083,6.7355,-2,47,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2975","NL","WDB1","HHZ",53.2083,6.7355,-2,47,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2978","NL","WDB1","HHZ",53.2083,6.7355,-2,47,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2979","NL","WDB2","HHE",53.2083,6.7355,-2,97,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2982","NL","WDB2","HHE",53.2083,6.7355,-2,97,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2985","NL","WDB2","HHE",53.2083,6.7355,-2,97,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2980","NL","WDB2","HHN",53.2083,6.7355,-2,97,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2983","NL","WDB2","HHN",53.2083,6.7355,-2,97,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2986","NL","WDB2","HHN",53.2083,6.7355,-2,97,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2981","NL","WDB2","HHZ",53.2083,6.7355,-2,97,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2984","NL","WDB2","HHZ",53.2083,6.7355,-2,97,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2987","NL","WDB2","HHZ",53.2083,6.7355,-2,97,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2988","NL","WDB3","HHE",53.2083,6.7355,-2,147,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2991","NL","WDB3","HHE",53.2083,6.7355,-2,147,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2994","NL","WDB3","HHE",53.2083,6.7355,-2,147,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2989","NL","WDB3","HHN",53.2083,6.7355,-2,147,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2992","NL","WDB3","HHN",53.2083,6.7355,-2,147,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2995","NL","WDB3","HHN",53.2083,6.7355,-2,147,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2990","NL","WDB3","HHZ",53.2083,6.7355,-2,147,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"2993","NL","WDB3","HHZ",53.2083,6.7355,-2,147,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"2996","NL","WDB3","HHZ",53.2083,6.7355,-2,147,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2997","NL","WDB4","HHE",53.2083,6.7355,-2,197,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"3000","NL","WDB4","HHE",53.2083,6.7355,-2,197,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"3003","NL","WDB4","HHE",53.2083,6.7355,-2,197,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2998","NL","WDB4","HHN",53.2083,6.7355,-2,197,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"3001","NL","WDB4","HHN",53.2083,6.7355,-2,197,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"3004","NL","WDB4","HHN",53.2083,6.7355,-2,197,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"2999","NL","WDB4","HHZ",53.2083,6.7355,-2,197,"12/04/1995 00:00","29/04/2010 00:00",245080.1446,581028.328,1995-04-12,2010-04-29
"3002","NL","WDB4","HHZ",53.2083,6.7355,-2,197,"29/04/2010 00:00","14/06/2016 14:00",245080.1446,581028.328,2010-04-29,2016-06-14
"3005","NL","WDB4","HHZ",53.2083,6.7355,-2,197,"14/06/2016 14:00","31/12/2599 23:59",245080.1446,581028.328,2016-06-14,2599-12-31
"3009","NL","WER","HGZ",52.732695,5.141116,-1.6,0,"23/05/2023 00:00","31/12/2599 23:59",138377.4549,527287.3395,2023-05-23,2599-12-31
"3007","NL","WER","HG1",52.732695,5.141116,-1.6,0,"23/05/2023 00:00","31/12/2599 23:59",138377.4549,527287.3395,2023-05-23,2599-12-31
"3008","NL","WER","HG2",52.732695,5.141116,-1.6,0,"23/05/2023 00:00","31/12/2599 23:59",138377.4549,527287.3395,2023-05-23,2599-12-31
"3012","NL","WIN","HGZ",53.3104,6.7471,0,1,"03/04/2007 00:00","17/09/2014 00:00",245640.4865,592404.3202,2007-04-03,2014-09-17
"3010","NL","WIN","HG1",53.3104,6.7471,0,1,"03/04/2007 00:00","17/09/2014 00:00",245640.4865,592404.3202,2007-04-03,2014-09-17
"3011","NL","WIN","HG2",53.3104,6.7471,0,1,"03/04/2007 00:00","17/09/2014 00:00",245640.4865,592404.3202,2007-04-03,2014-09-17
"3013","NL","WIT","BHE",52.8135,6.6695,17,0,"16/11/1993 00:00","24/10/2000 00:00",241452.0698,537018.2643,1993-11-16,2000-10-24
"3014","NL","WIT","BHE",52.8135,6.6695,17,0,"13/12/2000 00:00","28/11/2002 00:00",241452.0698,537018.2643,2000-12-13,2002-11-28
"3015","NL","WIT","BHE",52.8135,6.6695,17,0,"28/11/2002 00:00","01/12/2013 00:00",241452.0698,537018.2643,2002-11-28,2013-12-01
"3016","NL","WIT","BHN",52.8135,6.6695,17,0,"16/11/1993 00:00","24/10/2000 00:00",241452.0698,537018.2643,1993-11-16,2000-10-24
"3017","NL","WIT","BHN",52.8135,6.6695,17,0,"13/12/2000 00:00","28/11/2002 00:00",241452.0698,537018.2643,2000-12-13,2002-11-28
"3018","NL","WIT","BHN",52.8135,6.6695,17,0,"28/11/2002 00:00","01/12/2013 00:00",241452.0698,537018.2643,2002-11-28,2013-12-01
"3019","NL","WIT","BHZ",52.8135,6.6695,17,0,"16/11/1993 00:00","24/10/2000 00:00",241452.0698,537018.2643,1993-11-16,2000-10-24
"3020","NL","WIT","BHZ",52.8135,6.6695,17,0,"13/12/2000 00:00","28/11/2002 00:00",241452.0698,537018.2643,2000-12-13,2002-11-28
"3021","NL","WIT","BHZ",52.8135,6.6695,17,0,"28/11/2002 00:00","01/12/2013 00:00",241452.0698,537018.2643,2002-11-28,2013-12-01
"3022","NL","WMH1","HHE",52.7096,4.7498,-1,50,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3025","NL","WMH1","HHE",52.7096,4.7498,-1,50,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3028","NL","WMH1","HHE",52.7096,4.7498,-1,50,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3023","NL","WMH1","HHN",52.7096,4.7498,-1,50,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3026","NL","WMH1","HHN",52.7096,4.7498,-1,50,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3029","NL","WMH1","HHN",52.7096,4.7498,-1,50,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3024","NL","WMH1","HHZ",52.7096,4.7498,-1,50,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3027","NL","WMH1","HHZ",52.7096,4.7498,-1,50,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3030","NL","WMH1","HHZ",52.7096,4.7498,-1,50,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3031","NL","WMH2","HHE",52.7096,4.7498,-1,100,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3034","NL","WMH2","HHE",52.7096,4.7498,-1,100,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3037","NL","WMH2","HHE",52.7096,4.7498,-1,100,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3032","NL","WMH2","HHN",52.7096,4.7498,-1,100,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3035","NL","WMH2","HHN",52.7096,4.7498,-1,100,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3038","NL","WMH2","HHN",52.7096,4.7498,-1,100,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3033","NL","WMH2","HHZ",52.7096,4.7498,-1,100,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3036","NL","WMH2","HHZ",52.7096,4.7498,-1,100,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3039","NL","WMH2","HHZ",52.7096,4.7498,-1,100,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3040","NL","WMH3","HHE",52.7096,4.7498,-1,150,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3043","NL","WMH3","HHE",52.7096,4.7498,-1,150,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3046","NL","WMH3","HHE",52.7096,4.7498,-1,150,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3041","NL","WMH3","HHN",52.7096,4.7498,-1,150,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3044","NL","WMH3","HHN",52.7096,4.7498,-1,150,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
"3047","NL","WMH3","HHN",52.7096,4.7498,-1,150,"02/07/2019 12:25","31/12/2599 23:59",111923.0266,524879.0422,2019-07-02,2599-12-31
"3042","NL","WMH3","HHZ",52.7096,4.7498,-1,150,"21/04/1995 00:00","11/10/2010 00:00",111923.0266,524879.0422,1995-04-21,2010-10-11
"3045","NL","WMH3","HHZ",52.7096,4.7498,-1,150,"11/10/2010 00:00","02/07/2019 12:25",111923.0266,524879.0422,2010-10-11,2019-07-02
