"","X","Y","Start_date","End_date"
"1358",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1359",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1360",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1361",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1362",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1363",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1364",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1365",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1366",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1367",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1368",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1369",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1370",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1371",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1372",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1373",246514.427,568120.7746,"1995-04-12","2009-04-10"
"1374",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1375",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1376",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1377",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1378",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1379",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1380",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1381",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1382",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1383",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1384",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1385",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1386",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1387",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1388",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1389",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1390",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1391",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1392",246514.427,568120.7746,"1995-04-12","2009-04-10"
"1393",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1394",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1395",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1396",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1397",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1398",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1399",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1400",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1401",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1402",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1403",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1404",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1405",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1406",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1407",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1408",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1409",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1410",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1411",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1412",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1413",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1414",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1415",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1416",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1417",241452.0698,537018.2643,"1993-11-16","2000-10-24"
"1418",241452.0698,537018.2643,"1993-11-16","2000-10-24"
"1419",241452.0698,537018.2643,"1993-11-16","2000-10-24"
