"","Network","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year","Start_date","End_date"
"156","NL","OTL1","HHE",52.6289,4.8227,"2019-07-02T10:15:00","2599-12-31T23:59:59",116779.5719,515858.6099,"E",2019,2599,"2019-07-02","2599-12-31"
"157","NL","OTL2","HHE",52.6289,4.8227,"1995-04-21T00:00:00","2010-10-11T00:00:00",116779.5719,515858.6099,"E",1995,2010,"1995-04-21","2010-10-11"
"158","NL","OTL2","HHE",52.6289,4.8227,"2010-10-11T00:00:00","2019-07-02T10:15:00",116779.5719,515858.6099,"E",2010,2019,"2010-10-11","2019-07-02"
"159","NL","OTL2","HHE",52.6289,4.8227,"2019-07-02T10:15:00","2599-12-31T23:59:59",116779.5719,515858.6099,"E",2019,2599,"2019-07-02","2599-12-31"
"160","NL","OTL3","HHE",52.6289,4.8227,"1995-04-21T00:00:00","2010-10-11T00:00:00",116779.5719,515858.6099,"E",1995,2010,"1995-04-21","2010-10-11"
"161","NL","OTL3","HHE",52.6289,4.8227,"2010-10-11T00:00:00","2019-07-02T10:15:00",116779.5719,515858.6099,"E",2010,2019,"2010-10-11","2019-07-02"
"162","NL","OTL3","HHE",52.6289,4.8227,"2019-07-02T10:15:00","2599-12-31T23:59:59",116779.5719,515858.6099,"E",2019,2599,"2019-07-02","2599-12-31"
"163","NL","OTL4","HHE",52.6289,4.8227,"1995-04-21T00:00:00","2010-10-11T00:00:00",116779.5719,515858.6099,"E",1995,2010,"1995-04-21","2010-10-11"
"164","NL","OTL4","HHE",52.6289,4.8227,"2010-10-11T00:00:00","2019-07-02T10:15:00",116779.5719,515858.6099,"E",2010,2019,"2010-10-11","2019-07-02"
"165","NL","OTL4","HHE",52.6289,4.8227,"2019-07-02T10:15:00","2599-12-31T23:59:59",116779.5719,515858.6099,"E",2019,2599,"2019-07-02","2599-12-31"
"166","NL","PPB1","HHE",52.6526,4.67,"1995-02-10T00:00:00","2010-11-16T00:00:00",106467.2169,518587.2428,"E",1995,2010,"1995-02-10","2010-11-16"
"167","NL","PPB1","HHE",52.6526,4.67,"2010-11-16T00:00:00","2019-07-02T07:05:00",106467.2169,518587.2428,"E",2010,2019,"2010-11-16","2019-07-02"
"168","NL","PPB1","HHE",52.6526,4.67,"2019-07-02T07:05:00","2599-12-31T23:59:59",106467.2169,518587.2428,"E",2019,2599,"2019-07-02","2599-12-31"
"169","NL","PPB2","HHE",52.6526,4.67,"1995-02-10T00:00:00","2010-11-16T00:00:00",106467.2169,518587.2428,"E",1995,2010,"1995-02-10","2010-11-16"
"170","NL","PPB2","HHE",52.6526,4.67,"2010-11-16T00:00:00","2019-07-02T07:05:00",106467.2169,518587.2428,"E",2010,2019,"2010-11-16","2019-07-02"
"171","NL","PPB2","HHE",52.6526,4.67,"2019-07-02T07:05:00","2599-12-31T23:59:59",106467.2169,518587.2428,"E",2019,2599,"2019-07-02","2599-12-31"
"172","NL","PPB3","HHE",52.6526,4.67,"1995-02-10T00:00:00","2010-11-16T00:00:00",106467.2169,518587.2428,"E",1995,2010,"1995-02-10","2010-11-16"
"173","NL","PPB3","HHE",52.6526,4.67,"2010-11-16T00:00:00","2019-07-02T07:05:00",106467.2169,518587.2428,"E",2010,2019,"2010-11-16","2019-07-02"
"174","NL","PPB3","HHE",52.6526,4.67,"2019-07-02T07:05:00","2599-12-31T23:59:59",106467.2169,518587.2428,"E",2019,2599,"2019-07-02","2599-12-31"
"175","NL","PPB4","HHE",52.6526,4.67,"1995-02-10T00:00:00","2010-11-16T00:00:00",106467.2169,518587.2428,"E",1995,2010,"1995-02-10","2010-11-16"
"176","NL","PPB4","HHE",52.6526,4.67,"2010-11-16T00:00:00","2019-07-02T07:05:00",106467.2169,518587.2428,"E",2010,2019,"2010-11-16","2019-07-02"
"177","NL","PPB4","HHE",52.6526,4.67,"2019-07-02T07:05:00","2599-12-31T23:59:59",106467.2169,518587.2428,"E",2019,2599,"2019-07-02","2599-12-31"
"178","NL","ROLD","BHE",50.86939,6.08469,"2015-04-16T00:00:00","2599-12-31T23:59:59",204100.8776,320187.1955,"E",2015,2599,"2015-04-16","2599-12-31"
"179","NL","ROLD","LCE",50.86939,6.08469,"2015-04-16T00:00:00","2599-12-31T23:59:59",204100.8776,320187.1955,"E",2015,2599,"2015-04-16","2599-12-31"
"180","NL","SPY1","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E",2010,2016,"2010-07-08","2016-06-14"
"181","NL","SPY1","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E",2016,2599,"2016-06-14","2599-12-31"
"182","NL","SPY2","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E",2010,2016,"2010-07-08","2016-06-14"
"183","NL","SPY2","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E",2016,2599,"2016-06-14","2599-12-31"
"184","NL","SPY3","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E",2010,2016,"2010-07-08","2016-06-14"
"185","NL","SPY3","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E",2016,2599,"2016-06-14","2599-12-31"
"186","NL","SPY4","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E",2010,2016,"2010-07-08","2016-06-14"
"187","NL","SPY4","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E",2016,2599,"2016-06-14","2599-12-31"
"188","NL","SUH1","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E",2009,2016,"2009-08-26","2016-06-13"
"189","NL","SUH1","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E",2016,2599,"2016-06-13","2599-12-31"
"190","NL","SUH2","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E",2009,2016,"2009-08-26","2016-06-13"
"191","NL","SUH2","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E",2016,2599,"2016-06-13","2599-12-31"
"192","NL","SUH3","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E",2009,2016,"2009-08-26","2016-06-13"
"193","NL","SUH3","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E",2016,2599,"2016-06-13","2599-12-31"
"194","NL","SUH4","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E",2009,2016,"2009-08-26","2016-06-13"
"195","NL","SUH4","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E",2016,2599,"2016-06-13","2599-12-31"
"196","NL","TERZ","BHE",50.756763,5.906114,"2019-06-03T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"E",2019,2599,"2019-06-03","2599-12-31"
"197","NL","TERZ","HHE",50.756763,5.906114,"2019-06-03T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"E",2019,2599,"2019-06-03","2599-12-31"
"198","NL","TERZ","LCE",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"E",2019,2599,"2019-06-19","2599-12-31"
"199","NL","VBG1","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E",1995,2010,"1995-04-28","2010-09-01"
"200","NL","VBG1","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E",2010,2016,"2010-09-01","2016-06-16"
"201","NL","VBG1","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E",2016,2599,"2016-06-16","2599-12-31"
"202","NL","VBG2","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E",1995,2010,"1995-04-28","2010-09-01"
"203","NL","VBG2","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E",2010,2016,"2010-09-01","2016-06-16"
"204","NL","VBG2","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E",2016,2599,"2016-06-16","2599-12-31"
"205","NL","VBG3","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E",1995,2010,"1995-04-28","2010-09-01"
"206","NL","VBG3","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E",2010,2016,"2010-09-01","2016-06-16"
"207","NL","VBG3","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E",2016,2599,"2016-06-16","2599-12-31"
"208","NL","VBG4","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E",1995,2010,"1995-04-28","2010-09-01"
"209","NL","VBG4","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E",2010,2016,"2010-09-01","2016-06-16"
"210","NL","VBG4","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E",2016,2599,"2016-06-16","2599-12-31"
"211","NL","VEN2","HHE",51.4283,6.0937,"2012-05-08T00:00:00","2017-07-06T00:00:00",204133.6658,382370.0141,"E",2012,2017,"2012-05-08","2017-07-06"
"212","NL","VEN2","LHE",51.4283,6.0937,"2012-05-08T00:00:00","2017-07-06T00:00:00",204133.6658,382370.0141,"E",2012,2017,"2012-05-08","2017-07-06"
"213","NL","VKB","BHE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E",2011,2599,"2011-06-01","2599-12-31"
"214","NL","VKB","HHE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E",2011,2599,"2011-06-01","2599-12-31"
"215","NL","VKB","LCE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E",2011,2599,"2011-06-01","2599-12-31"
"216","NL","VKB","LHE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E",2011,2599,"2011-06-01","2599-12-31"
"217","NL","VLW1","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E",1995,2010,"1995-05-23","2010-10-29"
"218","NL","VLW1","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E",2010,2016,"2010-10-29","2016-06-15"
"219","NL","VLW1","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E",2016,2599,"2016-06-15","2599-12-31"
"220","NL","VLW2","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E",1995,2010,"1995-05-23","2010-10-29"
"221","NL","VLW2","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E",2010,2016,"2010-10-29","2016-06-15"
"222","NL","VLW2","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E",2016,2599,"2016-06-15","2599-12-31"
"223","NL","VLW3","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E",1995,2010,"1995-05-23","2010-10-29"
"224","NL","VLW3","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E",2010,2016,"2010-10-29","2016-06-15"
"225","NL","VLW3","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E",2016,2599,"2016-06-15","2599-12-31"
"226","NL","VLW4","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E",1995,2010,"1995-05-23","2010-10-29"
"227","NL","VLW4","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E",2010,2016,"2010-10-29","2016-06-15"
"228","NL","VLW4","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E",2016,2599,"2016-06-15","2599-12-31"
"229","NL","WDB1","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E",1995,2010,"1995-04-12","2010-04-29"
"230","NL","WDB1","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E",2010,2016,"2010-04-29","2016-06-14"
"231","NL","WDB1","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E",2016,2599,"2016-06-14","2599-12-31"
"232","NL","WDB2","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E",1995,2010,"1995-04-12","2010-04-29"
"233","NL","WDB2","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E",2010,2016,"2010-04-29","2016-06-14"
"234","NL","WDB2","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E",2016,2599,"2016-06-14","2599-12-31"
"235","NL","WDB3","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E",1995,2010,"1995-04-12","2010-04-29"
"236","NL","WDB3","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E",2010,2016,"2010-04-29","2016-06-14"
"237","NL","WDB3","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E",2016,2599,"2016-06-14","2599-12-31"
"238","NL","WDB4","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E",1995,2010,"1995-04-12","2010-04-29"
"239","NL","WDB4","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E",2010,2016,"2010-04-29","2016-06-14"
"240","NL","WDB4","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E",2016,2599,"2016-06-14","2599-12-31"
"241","NL","WIT","BHE",52.8135,6.6695,"1993-11-16T00:00:00","2000-10-24T00:00:00",241452.0698,537018.2643,"E",1993,2000,"1993-11-16","2000-10-24"
"242","NL","WIT","BHE",52.8135,6.6695,"2000-12-13T00:00:00","2002-11-28T00:00:00",241452.0698,537018.2643,"E",2000,2002,"2000-12-13","2002-11-28"
"243","NL","WIT","BHE",52.8135,6.6695,"2002-11-28T00:00:00","2013-12-01T00:00:00",241452.0698,537018.2643,"E",2002,2013,"2002-11-28","2013-12-01"
"244","NL","WMH1","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E",1995,2010,"1995-04-21","2010-10-11"
"245","NL","WMH1","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E",2010,2019,"2010-10-11","2019-07-02"
"246","NL","WMH1","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E",2019,2599,"2019-07-02","2599-12-31"
"247","NL","WMH2","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E",1995,2010,"1995-04-21","2010-10-11"
"248","NL","WMH2","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E",2010,2019,"2010-10-11","2019-07-02"
"249","NL","WMH2","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E",2019,2599,"2019-07-02","2599-12-31"
"250","NL","WMH3","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E",1995,2010,"1995-04-21","2010-10-11"
"251","NL","WMH3","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E",2010,2019,"2010-10-11","2019-07-02"
"252","NL","WMH3","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E",2019,2599,"2019-07-02","2599-12-31"
"253","NL","WMH4","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E",1995,2010,"1995-04-21","2010-10-11"
"254","NL","WMH4","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E",2010,2019,"2010-10-11","2019-07-02"
"255","NL","WMH4","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E",2019,2599,"2019-07-02","2599-12-31"
"256","NL","WTSB","BHE",51.9663,6.7989,"2000-02-21T00:00:00","2003-10-29T00:00:00",252012.6944,442929.1601,"E",2000,2003,"2000-02-21","2003-10-29"
"257","NL","WTSB","BHE",51.9663,6.7989,"2003-10-29T00:00:00","2007-06-13T00:00:00",252012.6944,442929.1601,"E",2003,2007,"2003-10-29","2007-06-13"
"258","NL","WTSB","BHE",51.9663,6.7989,"2007-07-03T00:00:00","2599-12-31T23:59:59",252012.6944,442929.1601,"E",2007,2599,"2007-07-03","2599-12-31"
"259","NL","WTSB","LCE",51.9663,6.7989,"2007-07-03T00:00:00","2599-12-31T23:59:59",252012.6944,442929.1601,"E",2007,2599,"2007-07-03","2599-12-31"
"260","NL","WYN1","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E",2010,2599,"2010-03-03","2599-12-31"
"261","NL","WYN2","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E",2010,2599,"2010-03-03","2599-12-31"
"262","NL","WYN3","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E",2010,2599,"2010-03-03","2599-12-31"
"263","NL","WYN4","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E",2010,2599,"2010-03-03","2599-12-31"
"264","NL","ZL21","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E",1995,2009,"1995-04-12","2009-04-10"
"265","NL","ZL21","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E",2009,2014,"2009-04-10","2014-08-14"
"266","NL","ZL21","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E",2014,2014,"2014-08-14","2014-09-23"
"267","NL","ZL21","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2014,2599,"2014-09-23","2599-12-31"
"268","NL","ZL22","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E",1995,2009,"1995-04-12","2009-04-10"
"269","NL","ZL22","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E",2009,2014,"2009-04-10","2014-08-14"
"270","NL","ZL22","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E",2014,2014,"2014-08-14","2014-09-23"
"271","NL","ZL22","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2014,2599,"2014-09-23","2599-12-31"
"272","NL","ZL23","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E",1995,2009,"1995-04-12","2009-04-10"
"273","NL","ZL23","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E",2009,2014,"2009-04-10","2014-08-14"
"274","NL","ZL23","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E",2014,2014,"2014-08-14","2014-09-23"
"275","NL","ZL23","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2014,2599,"2014-09-23","2599-12-31"
"276","NL","ZL24","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E",1995,2009,"1995-04-12","2009-04-10"
"277","NL","ZL24","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E",2009,2014,"2009-04-10","2014-08-14"
"278","NL","ZL24","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E",2014,2014,"2014-08-14","2014-09-23"
"279","NL","ZL24","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2014,2599,"2014-09-23","2599-12-31"
"280","NL","ZLV1","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E",1995,2010,"1995-04-12","2010-05-18"
"281","NL","ZLV1","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E",2010,2016,"2010-05-18","2016-06-15"
"282","NL","ZLV1","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2016,2599,"2016-06-15","2599-12-31"
"283","NL","ZLV2","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E",1995,2010,"1995-04-12","2010-05-18"
"284","NL","ZLV2","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E",2010,2016,"2010-05-18","2016-06-15"
"285","NL","ZLV2","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2016,2599,"2016-06-15","2599-12-31"
"286","NL","ZLV3","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E",1995,2010,"1995-04-12","2010-05-18"
"287","NL","ZLV3","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E",2010,2016,"2010-05-18","2016-06-15"
"288","NL","ZLV3","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2016,2599,"2016-06-15","2599-12-31"
"289","NL","ZLV4","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E",1995,2010,"1995-04-12","2010-05-18"
"290","NL","ZLV4","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E",2010,2016,"2010-05-18","2016-06-15"
"291","NL","ZLV4","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E",2016,2599,"2016-06-15","2599-12-31"
"292","NL","ZLV5","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E",1995,2010,"1995-04-12","2010-05-18"
"293","NL","ZLV5","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E",2010,2016,"2010-05-18","2016-06-15"
"294","NL","ZWE1","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E",2010,2599,"2010-03-24","2599-12-31"
"295","NL","ZWE2","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E",2010,2599,"2010-03-24","2599-12-31"
"296","NL","ZWE3","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E",2010,2599,"2010-03-24","2599-12-31"
"297","NL","ZWE4","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E",2010,2599,"2010-03-24","2599-12-31"
"298","NL","171","BLE",51.03544,5.86908,"2006-01-27T00:00:00","2011-11-25T00:00:00",188801.1584,338537.6149,"E",2006,2011,"2006-01-27","2011-11-25"
"299","NL","1979","BHE",50.9708,5.9268,"2009-03-10T00:00:00","2014-11-28T00:00:00",192902.9178,331374.8651,"E",2009,2014,"2009-03-10","2014-11-28"
"300","NL","1980","BHE",50.8,5.9727,"2009-03-10T00:00:00","2015-04-17T00:00:00",196279.0636,312398.6162,"E",2009,2015,"2009-03-10","2015-04-17"
"301","NL","1982","BHE",50.86939,6.08469,"2007-12-10T00:00:00","2015-04-17T00:00:00",204100.8776,320187.1955,"E",2007,2015,"2007-12-10","2015-04-17"
"302","NL","ARCN","BHE",51.5013,6.1942,"2018-05-23T00:00:00","2599-12-31T23:59:59",211032.8538,390563.569,"E",2018,2599,"2018-05-23","2599-12-31"
"303","NL","BAPP","HGE",53.31482,6.83539,"2013-10-07T00:00:00","2599-12-31T23:59:59",251514.8103,593010.9562,"E",2013,2599,"2013-10-07","2599-12-31"
"304","NL","BBER","HGE",52.661427,4.7045,"2017-12-04T00:00:00","2019-05-21T00:00:00",108811.0289,519546.8165,"E",2017,2019,"2017-12-04","2019-05-21"
"305","NL","BFB2","HGE",53.18751,6.76549,"2014-09-17T00:00:00","2599-12-31T23:59:59",247127.8894,578752.8488,"E",2014,2599,"2014-09-17","2599-12-31"
"306","NL","BGAR","HGE",53.36786,6.71359,"2014-09-17T00:00:00","2017-01-01T00:00:00",243289.2751,598756.8534,"E",2014,2017,"2014-09-17","2017-01-01"
"307","NL","BGAR","HGE",53.36786,6.71359,"2017-01-01T00:00:00","2017-12-15T09:01:00",243289.2751,598756.8534,"E",2017,2017,"2017-01-01","2017-12-15"
